Unnamed: 0,created_at,default_profile,description,favourites_count,followers_count,friends_count,id,location,screen_name,statuses_count,verified,account_age_days,account_type
745,2012-10-13 18:47:52,False,Chaos in my silence,3576,714,387,878449580,Kuala Lumpur Federal Territory,MohdShahmi_9,31154,False,2866,human
746,2009-03-02 23:02:21,False,"Composer, #Phillies fan • Roomba enthusiast • @CurtisInstitute composition faculty, @Curtis2021 artistic director. Opinions 95% my own • insta: davidludwigmusic",16944,4700,703,22549433,Philadelphia,DLudwigMusic,11689,True,4187,human
747,2009-03-29 23:24:25,False,"Capture content that fascinates you from across the web, then read, watch, or listen to it in Pocket. Get the Pocket app and fuel your mind.",3314,163081,372,27530178,"San Francisco, CA",Pocket,7677,True,4160,human
748,2012-01-20 17:29:21,False,BITCH ITS GEZZO 😈🤑|Follow me 😎| 50% glowed 🌊| #M.O.E 💰| BAMBOYZ 😈⛽️| Deij 💍| 10k just fa da tip 💸,2741,71,93,469504967,unknown,Ezra_blevins17,3089,False,3133,human
749,2011-03-20 22:00:42,True,"En faisant n'importe quoi, on devient n'importe qui",612,449,2113,269489101,unknown,stoipa,17678,False,3439,human
750,2009-03-29 23:24:34,False,#BLACKLIVESMATTER,4279,18318,15247,27530219,unknown,JBinAV,2769,False,4160,human
751,2015-06-29 04:40:08,True,2x nba scoring champion,55510,478,974,3259503600,unknown,AlexWVC,79189,False,1878,bot
752,2016-02-14 07:12:48,True,,1381,2,48,4905513086,unknown,renbaibai,1996,False,1648,bot
753,2014-01-25 15:57:10,False,,2203,231,242,2310280190,unknown,bchinnaiyan1361,2507,False,2397,human
754,2013-02-25 18:23:24,True,,2152,62,0,1219499012,unknown,DanAngus91,3208,False,2731,bot
755,2009-12-28 06:37:13,True,,1477,19,0,99881991,中国福建南平,linxigol,2159,False,3887,bot
756,2009-05-09 05:04:41,False,Comedian/Actor/Producer,3709,3351497,4170,38802447,"Los Angeles, CA",TheRealMikeEpps,37040,True,4120,human
757,2012-06-15 02:26:31,True,"Born again. A Dad and a Spouse. Blessed. Humble prideful then humble again, Big time sports fan, Vandy grad. Titans season ticket member. Nurse Practitioner.",1577,121,269,608703511,"Nashville, TN",strattdi,1428,False,2987,human
758,2018-08-11 04:55:28,False,"Are you out there? Can you hear me? I make mixtapes based on top music charts from a random week in the 80s. If I can, I make a Spotify playlist too.",11,104,0,1028142835059417088,1980s,30minutemix,2860,False,739,bot
759,2009-03-08 18:22:08,False,"Welcome to the World of Wilbekin! I am a Renaissance Man, a Classic Man and a Native Son. #WOW",18068,18587,2874,23335967,"40.747742, -73.977509",EmilWilbekin,19596,True,4181,human
760,2017-01-26 21:54:04,True,Nurse. Political Junky. Sports fan. Views are mine alone.,40,20,542,824737191393779712,"Florida, USA",RuNurse25,359,False,1300,human
761,2012-06-11 20:52:54,False,I like anime ♊️// read jigokuraku and boruto $cjshaw28 🌚,9748,575,329,605819946,Maryland,cj28_,36471,False,2990,human
762,2011-08-20 17:17:57,False,Catchin' speeders for like 100 years. I'm probably watchin' a #VHS or talkin' about cool animals.,57433,2504,802,358880317,"Mobile, AL",jasonburglar,6845,True,3286,human
763,2015-11-03 11:10:37,True,Kidrauhl followed me (8/03/15) Dreams come true 16/03/13-12/04/14-13/06/14. Leer y otras maravillas.JB-You give me purpose-Farmederías Parabatai:@Noem_Carrasco,3541,14,40,4112258113,Idris (Canary Island),KearseSherrie,3646,False,1750,bot
764,2011-12-15 14:22:33,False,"Financial Journalist• Ex-FOREX• S&P 500• Au Trader-SGX• BA,BSc (Hon)• PhD• Diagnosis: Blood-Skin Cancer• 2nd A/C @mobasharahmed2 /🌹Retweet for Follow Back 💯🙏",13135,142624,118717,437523529,unknown,mobasharahmed,126591,False,3169,bot
765,2011-11-06 22:32:58,False,"Fangirl de día, actriz porno de noche. One Direction es mi todo.",231,884,0,406590542,Paradise,narniall,10915,False,3208,bot
766,2011-07-20 19:26:34,False,"Designer at heart, marketer by trade. And yes, I always have hand sanitizer and reusable utensils in my bag. (she/her)",19864,340,527,339219535,NJ & NYC,marianasunc,3592,False,3317,human
767,2017-08-09 21:43:33,True,откГлама.Поши фетиш-атрибутики.,62,2,0,895400182111719424,unknown,bbslzupkxjz2642,96,False,1105,human
768,2012-06-26 02:48:11,False,Toko Batik Online Yogyakarta | Melayani pembelian Ecer/Retail /Grosir. Order 085743387950 (sms only). Pin BB 2B177996. http://t.co/vvNwjbwjKJ…,1896,1593,0,618665044,Yogyakarta,jogjabatiknet,5992,False,2976,human
769,2009-09-01 20:59:46,False,#FaithOverFear Changing ppl’s lives by helping them save money on use of electricity/nat’l gas/solar 💡 🔥 ☀️#LightBill #GasBill #Solar #electricity #NaturalGas,94311,2009,1988,70784114,United States,debz526,123931,False,4004,human
770,2011-01-10 01:28:26,False,"Fotógrafo
Porto Alegre
Brasil


contato@rafaelferreirafotografia.com",2069,7011,4869,236197005,Porto Alegre - RS,rafaelfotoearte,59905,False,3509,bot
771,2009-04-01 05:02:12,False,"Contact: nicolette@nappyboyent.com                                  
Gaming inquiries: tpain@sidequestmedia.com",1283,1223701,2341,28054681,GET UP,TPAIN,23952,True,4158,human
772,2009-05-25 19:46:37,False,Emmy Award winning Sports Anchor/ Host @SpecSports360 on @BN9 @MyNews13 Veteran TV PBP/Studio Host for College Football/ Basketball HS Sports.  NY-DC-CLE-FL,9885,8379,3113,42472602,"St Pete Beach, FL",MikeCairns5,37154,True,4103,human
773,2015-06-28 15:12:17,True,"Chief of Schools - Network 7 - 
Chicago Public Schools",25023,950,365,3349157019,"Chicago, IL",CPSNetwork7,8519,False,1878,human
774,2012-12-28 18:16:11,True,Internal Communications professional in financial services. Trade stocks & options on the side. Always up for a run in Central Park! https://t.co/Dxwn4HDBfg,70420,1358,233,1042814112,"New York, NY",MaryNYC1,19048,False,2790,human
775,2011-01-27 20:58:31,True,#Democrat #BlueWave2020 #UniteBlue #ACA #HealthCare #SmallBusiness #USGBC #Equality and #Justice for All. #DenverBroncos Fan 4 Life! Instagram: jeff.leafhr,162546,881,3100,243799204,"Brighton, CO",HTCNewsletter,18059,False,3491,human
776,2011-10-18 16:12:28,False,"Di Parma, ma avrei preferito Manchester. Once a Mod, always a Mod. #instagram: @bolly_suite152",26939,1226,397,393483438,Parma ,ilbolly,47429,False,3227,bot
777,2016-01-07 11:01:09,True,"A generator of unlikely powers, by @Friedegger.",8,422,1,4733801655,unknown,UnlikelyPowers,13211,False,1685,bot
778,2016-01-15 03:32:52,True,"Selling OFF MARKET, turn key investment properties in Detroit. SFR/Multifamily/Apartment buildings in B/B+ neighborhoods. Some section 8. Detroit Market Booming",112560,141137,70411,4761064634,unknown,USANEWS007,72048,False,1678,human
779,2012-03-26 23:38:25,True,ghetto but i’m wholesome,19165,330,332,537662656,flying on a nimbus,edwardmenendez,2992,False,3067,bot
780,2013-06-02 04:46:26,False,Raccoon :D,1,18,149,1476400334,Gallifrey,AliceDiana12,630,False,2635,bot
781,2009-05-02 16:35:00,False,"Grupo COSTUMBRE de Zapata, TX. Música Norteña- Texana Romántica Latin Grammy Winners FB @grupocostumbre youtube: /puracostumbre Contrataciones: +1 9567652221",3546,22572,1601,37229778,"Zapata, Texas",grupocostumbre,14491,False,4126,human
782,2017-02-15 04:21:50,True,What was President Obama doing four years ago? • Unofficial account live tweeting Obama's second term in office • This Twitter bot was made by a human named Ash,0,2052,8,831720146091716608,Estados Unidos,ObamaLivesOn,5196,False,1281,bot
783,2013-03-24 06:51:29,False,,24333,1080,918,1293948120,"Houston, TX",ducidnixx,23712,False,2705,human
784,2011-02-04 21:31:12,False,6’5” with timbs on,6626,681,185,247469280,unknown,RealAlecBates,10450,False,3483,human
785,2012-02-01 21:59:51,True,,81,350,670,480777445,"San Antonio, TX",angie_geminii,1137,False,3121,human
786,2011-10-18 16:12:34,True,,2361,22,152,393483500,unknown,bris1124,3239,False,3227,bot
787,2013-07-17 00:53:57,False,call me BABY PLUTOOOO or Sasuke 🪐🛸🌟,16262,7399831,30,1599608046,"Tokyo-to, Japan",LILUZIVERT,14127,True,2590,human
788,2012-04-25 18:26:09,False,,2122,105,201,563090687,Raytown,tpeterson207,3850,False,3037,bot
789,2011-11-20 05:27:11,False,PROCESSING.......................,1265,1770014,330,416814339,Philadelphia ,JoelEmbiid,2689,True,3195,human
790,2009-08-04 20:30:49,False,24♂ (he/him) / rhythm game babby & worlds best piece of garbage / private @16701_ (🔞),45760,280,273,62919941,Ohio,slimedemon,63554,False,4032,human
791,2016-03-30 02:04:55,True,Come to my site 🧡🧡🧡 https://t.co/ulwc9RewQG,92,8,115,714996796582264832,unknown,Fuckmyjobsuckit,27,False,1603,bot
792,2012-07-07 15:28:53,False,Munich | Germany | 24,2238,1,25,629413127,Munich,_hubernhard_,5810,False,2964,bot
793,2012-01-23 22:09:52,True,,10,3,0,472388869,unknown,lilangel198329,2650,False,3130,human
794,2010-09-15 00:08:31,False,Actor | Writer | Producer,8904,599,989,190846228,SFO-BOS-LAX,TheaRodgers,11013,False,3626,human
795,2012-09-28 20:37:35,False,Level I Trauma ABEM #FBR #Resist #Dem Justice. Equality for all. Reform gun law #ClimateChange Drs4America #ImWithHer NoTrump #BlueWave No medical price gouging,113637,105048,79352,851711263,"SF, First Nation.",marstu67,70542,False,2881,bot
796,2017-08-26 02:55:53,True,ирумир Сетусет,51,0,0,901276986152058881,unknown,tkbaapkdtchz111,123,False,1089,human
797,2009-08-03 23:47:40,False,만약 우리가 꽃이라면,152,423,0,62657834,"Bundang, Korea",soulynG,4330,False,4033,human
798,2011-03-27 23:29:28,False,"I'm the villain of my own story, and perhaps yours.",8431,94,108,273159476,"Kansas City, Missouri. USA",ACEMoney1138,2484,False,3432,human
799,2009-03-02 23:05:31,False,The ONLY Official TWITTER for the rock group KISS • #EndoftheRoad World Tour Info 👇,12396,1598468,188,22549812,unknown,kiss,21684,True,4187,human
800,2009-09-03 17:27:55,False,Official Twitter of Thibaut Courtois Goalkeeper of @realmadrid and @BelRedDevils,4576,2556480,867,71308607,unknown,thibautcourtois,2258,True,4002,human
801,2009-10-12 08:21:18,False,"International Award-Winning Multi-Lingual Recording Artist, Top Ten Songwriter, Actress, Producer and Entrepreneur.",3605,60617,8,81794383,"Beverly Hills, CA",bleona,344,True,3964,human
802,2009-03-10 14:33:20,False,IG: johnray_j snap: johnray10 email johnray1016@gmail.com,2711,2035,1768,23598426,"Fuquay-Varina, NC",JohnrayJ,9295,False,4179,human
803,2009-04-01 05:03:58,False,*Receives all the ooohs and the ahhhs*,4980,2622,373,28054874,"New York, NY 🗽",_liddoboss,143916,False,4158,bot
804,2009-02-24 15:35:28,False,"Writer🔸RT 🍅 approved🔸Bylines: @bmoviesd, @fangoria+, @shudder's #TheBite🔸2019 Film Juror: @fantasticfest🔸#amwriting #yahorror",19638,1845,1185,21763420,The Dreaming,emily_dawn,15782,False,4193,human
805,2015-06-17 04:58:18,True,,2982,158,131,3247445346,"Los Angeles, CA",crisp__y,1019,False,1890,human
806,2010-12-10 06:20:30,True,"just trying to get through this crap mostly with distractions like inane thoughts, photos I took. he/him. Black Lives Matter. Love is love. Wear a mask.",12543,61,520,224925029,unknown,uselessdoug,2273,False,3540,human
807,2011-09-02 18:56:34,False,reporter @yahoofinance covering the Fed + econ. 👟 and R&B enthusiast. via @spgmarketintel @federalreserve @syracuseu 🍊 say hi: brian.cheung@yahoofinance.com,6804,5092,983,366744934,NYC,bcheungz,15825,True,3273,human
808,2009-07-15 22:08:22,False,Kpop/Books/College/Languages,1781,19,67,57152873,Studying at home,LochNelMonster,2425,False,4052,bot
809,2013-04-08 19:45:07,True,せどりを初めて絶好調です！！,0,834,824,1337464171,unknown,blog_takara,16498,False,2689,bot
810,2009-09-22 09:10:42,False,Periodista. Analista Politico. Editor General de CDMX MAGACÍN. Presidente de AMPRYT. Jamás respondo a trolls ni bots.,5657,82564,32751,76289403,MÉXICO D.F.,Alejandro_Lelo,122495,False,3984,human
811,2016-03-11 20:48:29,True,"Word as color, once a day. A CBDQ bot by @lyyyndseyyy.",0,295,0,708394182595883008,unknown,hashfacade,1567,False,1621,bot
812,2017-01-14 07:29:27,True,#RENJUN: eww an nctzen,2788,3,216,820170949215432704,22 🌻,hyuckilvr,2103,False,1313,bot
813,2016-09-30 19:39:54,False,Ridiculous library adventures inspired by Two-Fisted Library Stories!  Follow if you want to be mentioned/DM if you want it to stop.  Made by @MidniteLibrary,2513,886,941,781941661848875008,https://cheapbotsdonequick.com/source/2fistedstories,2fistedstories,26111,False,1418,bot
814,2016-09-04 06:07:57,True,"Four times a day, mostly • Made by @ashur • Inspired by @softlandscapes",2,204,0,772315241212325888,unknown,tinyskylines,1993,False,1445,bot
815,2016-10-17 20:00:26,False,History in Your Size - Officially Licensed Apparel from Infant to Adult! https://t.co/UIxzF0MV6Z,13904,2924,4961,788107421629591552,"Westlake Village, CA",teambrwnapparel,16299,False,1401,human
816,2016-10-12 19:18:02,False,Inspired by a certain pattern-matching game. Made by @brindelle.,0,40,1,786284811212075010,unknown,dailyoblo,1397,False,1406,bot
817,2018-02-12 00:13:02,False,"Enby Transgirl (She/They) who likes robots, yuri, monster girls/enbies. Commie Autobot. Toy photographer. Lesbian except for Rodimus. 🏳️‍🌈🏳️‍⚧️",4755,47,352,962841941242150912,"South Carolina, USA",SwordyMeeks,2634,False,919,human
818,2010-01-13 20:47:41,False,"Technical Partner to U.S. Soccer. Official Partner to United Soccer Coaches and Canadian Soccer Association.⚽️ 

#KwikGoal | #KwikGoalTravels",2014,4140,1052,104600968,"Quakertown, PA",KwikGoal,4118,False,3870,human
819,2016-07-01 13:43:50,True,,1970,27,28,748874756896632834,unknown,CloseToFlower1,2763,False,1509,bot
820,2016-09-04 06:21:36,True,Electronic Msic or Electronic Peple,103,2,0,772318677068722178,unknown,glawion_tambra,215,False,1445,human
821,2016-02-26 08:32:35,False,"Famous duos in nearby parallel universes. Bot by @hugovk, inspired by https://t.co/y6vj4mcnE1, powered by https://t.co/XpDujaprri. Also https://t.co/sbmJJc041f",2,185,36,703135557707149316,Nearby parallel universes,famousduos,6034,False,1636,bot
822,2014-10-29 16:01:26,True,,2005,53,213,2882278812,"Oklahoma, USA",bradybil85,6856,False,2120,human
823,2017-04-04 06:45:59,True,Every interesting program has at least one variable Investing day trading.,16,0,23,849151040918257665,Charlotte,ZjnSqA0yOlBfxK6,129,False,1233,bot
824,2012-06-03 10:15:21,True,,623,14,188,598218154,unknown,zmithzeven,929,False,2999,human
825,2013-12-29 07:10:32,True,,1396,10,0,2267026862," Houston,  Texas",RWHomebuyers,2050,False,2425,bot
826,2012-08-17 20:44:12,True,"Me gusta lo difícil, pero no tanto. Humanista de vocación, matemático de profesión, creo en el superhombre. 20 inviernos.",2367,21,44,764417455,Santiago - Chile,altamiranok94,3234,False,2923,bot
827,2007-04-19 17:05:51,False,"Don’t worry about cool, make your own uncool. Make your own, your own world. Sol LeWitt -- Eva Hesse -- us. 'MOONLITE' is here 🌖 ⬇️",1736,1589475,892,5248441,NY- London,AlisonSudol,8991,True,4870,human
828,2015-04-29 20:23:40,True,🙈🙉🙊 #Loyalty Man of great principles.,2401,63,72,3222279645,unknown,98Issues,2732,False,1938,human
829,2011-08-22 00:04:52,False,house ♡,14937,1189,905,359667189,unknown,Trophieboi,31379,False,3285,human
830,2013-12-02 10:49:23,True,,1126,18288,11,2226473150,Malatya İstanbul Türkiye,dyghazar,861,False,2452,human
831,2010-04-02 00:38:01,True,I want you... 💫💫💫 https://t.co/HXdUgX4KD8,223,15,0,128718338,tak,shibatakeru,39,False,3792,bot
832,2010-11-30 04:33:42,False,"3 crazy cats, always carb & dessert loading, paper crafter/DIY. Professional Witness™💍. Social Media/ Marketing Professional. Anti-Fascist 👊",27666,571,822,221255171,Washington State,ForksFlash,11041,False,3550,human
833,2012-07-14 20:08:38,True,,3216,42,0,635704839,unknown,erica_dewey,2457,False,2957,bot
834,2014-08-31 17:12:19,False,ig: @drayray_ ✨,103249,762,399,2782664203,"San Antonio, TX",drayray_,64294,False,2179,human
835,2014-01-28 13:44:13,True,"Providing innovative engineering, environmental and geophysical solutions",36,184,223,2315523596,"Hershey, PA",armgroupinc,394,False,2394,human
836,2010-11-30 21:51:48,True,,19,2,0,221517327,unknown,garcia7786,22,False,3549,bot
837,2010-05-30 17:15:22,False,Official twitter of Syamsir Alam.,12,699544,118,149952019,indonesia,syamsiralam,4583,True,3733,human
838,2017-09-27 13:13:04,True,,27,35,109,913028718377005056,unknown,Chev_Chelios7,97,False,1056,bot
839,2010-12-03 19:59:47,False,Communications Specialist at @LPSorg. I used to say things on TV. Iowa native 🌽 @IowaStateU 🌪 alum. It’s a long “ī”. Expect a lot of @theofficenbc references.,36002,972,752,222565914,IA ➡️ NE,brianavcampbell,16802,False,3546,human
840,2013-10-24 00:43:21,False,"one day, probably soon, im going to look at the sun and get enough serotonin to power an entire city",38486,318,470,2151945757,they/them,Leoo_Cleoo,19458,False,2491,human
841,2010-06-27 11:53:58,False,自由民主党衆議院議員（6期、東京18区: 武蔵野、府中、小金井市）元防衛副大臣、総理補佐官、慶應義塾大学大学院および米国ジョンズ・ホプキンス大学SAISで修士号取得。現在、衆院安全保障委員会筆頭理事、憲法審査会委員、子どもの貧困対策推進議連幹事長。日本スポーツ協会理事、日本スケート連盟会長、 東京都銃剣道連盟会長。,14269,50086,739,160175660,東京都,nagashima21,17492,True,3705,human
842,2014-07-27 01:50:15,False,"Emmy Winning #Actor - LA - Cobblestone Corridor @pbs / Influence @betplus / Double Belgian @itunes | Speaks Russian, plays Futbol - Insta @ NikolayMoss",6154,508,439,2683835948,"Los Angeles, CA",NikolayMoss,2078,False,2215,human
843,2008-04-17 17:53:30,False,Celebrate the Creative.,386,941713,212,14423603,unknown,beatsbydre,495,True,4506,human
844,2010-02-20 07:48:14,False,"μ'sワンマンライブ全通おじさん(別名：高専の就職率を下げた男)。社畜。飲み会と(海外)旅行等が趣味。 2020年JGC修行中。最近乃木坂46に興味あり。独身寮を独身のまま出ていかないのが目標。
これまでに行った国→🇺🇸🇸🇬🇵🇼🇵🇭🇹🇼🇮🇩🇲🇾🇦🇪
Next trip→",485,829,1458,115873334,永遠のsoldier game対策委員会,a_kamesaki,240097,False,3833,bot
845,2017-09-23 18:46:19,True,"Executive Director at Hope Street, the Greenhouse for People in Milwaukee. Writer, Speaker, Visionary and proud Badger WBB Alum #23.",760,75,118,911663031322595328,"Hartland, WI",smASHley_Thomas,643,False,1060,human
846,2009-09-14 16:14:41,False,Sheba.,2840,226,0,74192447,unknown,CourtneyBastock,6548,False,3991,bot
847,2009-01-11 21:18:01,False,"Author | Actor | Manny on Disney Channel's ""Wizards of Waverly Place""| Director ""Out In The Open"" | My 1st book ""Scripting the Life You Want"" in Stores Now",34390,15548,686,18880069,"Los Angeles, CA",ChristynRoyce,7104,True,4237,human
848,2014-08-07 10:13:18,True,,183,37,6,2714244679,서울 강남구,wlbingqilin,734,False,2204,bot
849,2014-04-17 01:26:57,False,KSU Alumna| 🐩| 1 Thessalonians 4:11| BLM 🖤,10404,673,672,2448430657,"Georgia, USA",jaxee_,24711,False,2316,human
850,2018-01-08 16:38:27,True,Do you like it gently? Come in! 💚💚💚 https://t.co/bPoA31y4ts,277,18,236,950406353973071873,unknown,korxsy,44,False,953,bot
851,2009-09-30 16:46:36,False,Your one-stop-shop for keeping your computer running smoothly and efficiently. Online tech support when you need it. Give us a call anytime at 1-888-99CPUFIX.,955,36,201,78648922,USA,pcandmacrepair,1512,False,3975,bot
852,2010-06-11 22:13:40,True,"Periodista, El Café Picante en Youtube",35176,139669,419,154670681,"Bogotá, D.C., Colombia",amoralesan,44572,False,3721,human
853,2009-05-03 20:20:12,False,,1532,276,322,37492323,Baton Rouge ,Numb_2_Da_World,5985,False,4125,human
854,2017-06-15 20:48:18,True,انا  اتحدث عما يدث في القطاع الخاص للموظفين السوديين من ظلم نعم نح مظلومين,61,2,0,875454944509272064,unknown,gtozixlc2528,287,False,1160,bot
855,2015-06-04 22:42:48,True,"News Reporter @WESH, formerly @WIS10, @KLTV7, @oursoutheastern grad. Musician, Saints fan ⚜️ & 🇵🇷 Fb: paulriverawesh, Instagram: paultherivera",6771,1382,678,3236435570,"Orlando, FL",PaulRiveraNews,8717,True,1902,human
856,2012-08-17 17:53:40,True,I want you dear...  ⚡⚡⚡ https://t.co/cYipvqgOXV,204,8,40,764155508,"Łomża, Polska",Konrad54763387,13,False,2923,bot
857,2011-03-12 12:41:27,False,Instagram: tolgacevikofficial,3724,2484925,34,264771201,unknown,TolgaCevik,819,True,3447,human
858,2009-05-07 22:59:38,False,"Super Model | Host | TV Personality | Actress | Get Your Fab Workout TODAY For Inquiries, toccaraassistant@gmail.com",12,97644,737,38540936,unknown,iamTOCCARA,4548,True,4121,human
859,2010-01-21 05:33:28,False,Rock and Roll http://t.co/IsAho5t02B,5,120,0,106960532,Mexico,WeRockRadio,696,False,3863,human
860,2012-05-08 01:18:25,True,I took that cover photo,17796,405,453,574101143,"Providence, RI",Swv_nk,32900,False,3025,human
861,2010-08-02 12:06:24,False,"A Eterna Bailarina e a Futura Médica  -Never a failure, always a lesson! ❤️",3393,515,260,173807264,JP ♔ ,AdryaSarmento,22189,False,3669,bot
862,2009-09-25 23:22:21,False,"INFINITY HILL LTD.
Movie producer - Staged (now on BBC One!) - Nasha Natasha (now on Netflix!) - Producers Guild of America Member",77275,355933,8816,77338274,LA/London/Buenos Aires,AxelKuschevatzk,57886,True,3980,human
863,2009-06-14 22:23:52,False,"Make your communication clear and effective, wherever you write. Learn more on our blog at https://t.co/y6o514JaIT.",10548,184933,3759,47191725,San Francisco,Grammarly,21362,True,4083,bot
864,2011-08-13 07:10:11,True,,96,4,28,354162350,Днепропетровск,AleksandrZorin,14,False,3294,bot
865,2011-12-31 21:19:41,True,"•❤️gabby, lucy, lydia & hobbie❤️•",3141,704,0,451679919,scotland {no one comes here},glitteeergabby,5876,False,3153,bot
866,2012-04-07 06:00:33,True,,2221,22,111,547362491,unknown,bautistalouis7,3069,False,3056,bot
867,2009-04-01 05:06:56,True,"Escritor, roteirista e dramaturgo",169662,746457,358,28055231,São Paulo,WalcyrCarrasco,47596,True,4158,human
868,2013-02-18 22:26:52,False,thinking about hobi,7608,528,145,1195120315,loonarmyweeb ☆ 21 ☆ she/her,hobistear,18519,False,2738,human
869,2016-12-08 08:30:58,True,Love bowling🎳,39499,311,2807,806778079074873345,unknown,shirooooshi,3165,False,1350,bot
870,2010-06-09 18:50:50,False,"Since we opened our doors, we've been providing, professional, high-products for the Cedar Valley community.",75,448,382,153861776,"Cedar Falls, IA",ShirtShackInc,462,False,3723,bot
871,2009-04-07 03:09:53,False,Presidente da Federação de Ginastica,97,191240,748,29365968,Rio de Janeiro,bchateaubriand,10411,True,4152,human
872,2011-04-08 19:29:48,True,PSV Eindhoven U19 Head Coach,243,1561117,333,279189207,unknown,RvN1776,1204,True,3420,human
873,2011-08-19 20:00:02,False,ox26,2800,607,0,358356698,50,BillyClarksonnn,9290,False,3287,bot
874,2011-02-24 21:50:05,True,sono parte di max,103,41766,270,257169121,varese,brunoficodindia,7060,False,3463,human
875,2010-04-10 00:25:40,True,"The Masked Llama, normal bloke by day and LFF competitor by night. #NewWoolOrder",23840,283,320,131340008,Carmen Sandiego's Base,masked_llama,8738,False,3784,human
876,2009-10-02 12:54:29,False,"Fashion Designer, Reality TV Star, Creator of the #MAGA Gown & #KAG Jacket | Faith • Family • Freedom • America 🇺🇸 📧 SorianoBusiness@Outlook.com",5633,17786,1031,79173358,"Washington, DC",andresoriano,5857,True,3973,human
877,2008-07-17 19:21:51,False,,342,136289,6,15472368,VR,buenothebear,114,False,4415,human
878,2012-07-27 00:22:40,False,Potencialmente muitas coisas. Líder mundial é uma delas.,2204,24,147,719066864,unknown,Srta_Manu,3731,False,2945,bot
879,2009-04-18 22:35:17,False,,2685,167,108,33036023,"São Paulo, Brasil.",gusmills,3541,False,4140,bot
880,2009-01-05 00:47:03,False,"Writer, Composer, Photographer, Artist, Webmaster, Virtual Secretary, Internet Concierge and Caregiver. Even if I do just say so myself ;-)",68165,623,1101,18618120,unknown,MysticKid,82595,False,4244,human
881,2011-07-02 23:19:33,False,"45 is a new multimedia magazine blog dedicated to the Americas Cup World Series .and Multihull racing,",2407,692,0,328210196,The Venues,ACWS45,13438,False,3335,human
882,2009-03-29 23:28:51,False,IG: Officialmizztwerksum Sc:Queentwerksum booking/promo: twerkteambooking@gmail.com or 7709062748,72,311971,5475,27531031,Atlanta to La,MizzTwerksum,86369,False,4160,human
883,2017-06-20 23:33:23,True,‏‏حبيبتي احب جاده انبسط ا وهي ال موفقه تجي,43,0,0,877308427692908546,unknown,pziepuwod2641,340,False,1155,bot
884,2016-10-12 02:21:51,True,24 🌟 Black 🌟 She/Her 🌟 Bookworm 🌟 Nerd extraordinare 🌟 ok writer 🌟Tired college student 🌟 Ben Solo deserves better 🌟,57769,38,219,786029080504332288,unknown,MercuryRising73,65038,False,1407,human
885,2010-03-01 17:20:56,False,"columnist, author",3053,622471,409,118757160,unknown,tavleen_singh,21050,True,3823,human
886,2009-01-23 17:48:36,False,"Watch the official music video for ""Patience"" now at https://t.co/W749zmWSyf.",128,1758422,542,19404587,unknown,chriscornell,4281,True,4225,human
887,2010-01-27 21:08:30,False,,4176,74,68,109057836,unknown,Dava_trenae,7040,False,3856,human
888,2009-03-26 13:08:22,True,Founder https://t.co/F1in2szDMC ESPN 710 LA 7-10 pm. https://t.co/rNGNw4oeA3 on 1090 SD 3-6 pm. NFL WW1 reporter  PITT football 88-92 Ironman Kona '10,64338,17586,3108,26744624,Southern California ,ScottKaplan,36496,True,4163,human
889,2009-07-30 01:07:27,False,Call me Dragon.,1428,4,1,61347634,unknown,Syroid,2143,False,4038,bot
890,2015-11-13 23:18:49,True,Self improvement is the most valuable investment you can make. Instagram & Snapchat @tre_cub,1237,32,212,4228388660,unknown,tre_cub,343,False,1740,human
891,2012-06-26 19:52:52,True,,669,17,26,619452225,"West Hartford, CT",grimmvadah,1043,False,2975,bot
892,2009-10-29 03:56:12,False,"Song Writer, Guitar Player, Bass Player, Drummer",0,849,1770,85989198,The Midwest and Beyond,DandaFunk,4818,False,3947,bot
893,2009-02-09 18:11:12,True,"Technology Policy Editor, @washingtonpost; ex @BuzzFeedNews, @McClatchyDC, Miami Herald alum, Nieman Fellow.",768,7182,1587,20453211,"Washington, D.C.",markseibel,23346,True,4208,human
894,2014-08-08 16:11:19,False,"Musician, Dad, Husband, Metalhead, Lunatic, #Isles Fan, Gamer, Militant Moderate 
https://t.co/r9oNS9sPYx… https://t.co/iHmIIE7xom",3357,1420,2447,2717390700,"Enid, OK",JohnnyModerate,6397,False,2202,human
895,2014-12-18 21:00:26,False,,16285,1124,4709,2930775934,unknown,GiuliettaSkype,20988,False,2070,bot
896,2012-03-24 17:57:20,False,live a easygoing and relaxed life without worries,5350,132,435,535566212,High Jump 18/01/13 ,___budda,1471,False,3069,human
897,2015-11-23 14:38:26,True,"MARRIED and Mom, bookworm, thrift lover. ABSOLUTELY NO DM’s! #loveisloveislove #autism #datarightsarehumanrights",42070,705,745,4257748887,Kentucky,maxena_medley,1543,False,1730,human
898,2011-10-07 17:45:03,True,Wall Street Journal European M&A reporter/contact me securely on Whatsapp/Telegram/Signal +44 7776161295,1,1375,271,386668440,"London, England",BenDummett,7441,False,3238,human
899,2011-06-21 14:14:08,False,"| SNW |  Minho 민호  มินโฮ พี่เหี่ยว ชเวมินเหี่ยว นายสมเหี่ยว~~ONE DIRECTION ! 
 I'm Nice.^________________^ // ♥♥♥♥",54,38,0,321394589,Thailand,sn_mngkng,1746,False,3346,human
900,2013-01-03 21:10:23,False,,619,4,0,1058805697,unknown,SmTTuna16,861,False,2784,bot
