Unnamed: 0,id,username,text,retweet_count,like_count,created_at,label,clean,Token,Normalisasi,Stopwords
140,1600188963998031872,ntsana_,RT @afcstuff: A very shy Bukayo Saka asking David Beckham for a picture during the England icon’s visit to their World Cup training base in…,2815,0,2022-12-06 18:02:33+00:00,human,rt very shy bukayo saka asking david beckham for picture during the england icon visit to their world cup training base in,"['rt', 'very', 'shy', 'bukayo', 'saka', 'asking', 'david', 'beckham', 'for', 'picture', 'during', 'the', 'england', 'icon', 'visit', 'to', 'their', 'world', 'cup', 'training', 'base', 'in']","['rt', 'very', 'shy', 'bukayo', 'saka', 'asking', 'david', 'beckham', 'for', 'picture', 'during', 'the', 'england', 'icon', 'visit', 'to', 'their', 'world', 'cup', 'training', 'base', 'in']","['rt', 'very', 'shy', 'bukayo', 'saka', 'asking', 'david', 'beckham', 'for', 'picture', 'during', 'the', 'england', 'icon', 'visit', 'to', 'their', 'world', 'cup', 'training', 'base', 'in']"
141,1600188814949224448,ntsana_,@aliefteguh_ @FaktaSepakbola selaluuu🥹🥹,0,6,2022-12-06 18:01:58+00:00,human,selaluuu,['selaluuu'],['selaluuu'],['selaluuu']
142,1600024118463954951,ntsana_,@C99A52 @sbyfess haloooo aku mau save potonyaaa yaahh😹😹,0,12,2022-12-06 07:07:31+00:00,human,haloooo aku mau save potonyaaa yaahh,"['haloooo', 'aku', 'mau', 'save', 'potonyaaa', 'yaahh']","['haloooo', 'saya', 'mau', 'save', 'potonyaaa', 'yaahh']","['haloooo', 'save', 'potonyaaa', 'yaahh']"
143,1600023106818813952,ntsana_,"RT @starlighkt: “setiap orang ada masa nya, tapi masa kamu sebentar banget”

@ntsana_ 

https://t.co/IOzViL29Mv",103,0,2022-12-06 07:03:30+00:00,bot,rt setiap orang ada masa nya tapi masa kamu sebentar banget https co iozvil mv,"['rt', 'setiap', 'orang', 'ada', 'masa', 'nya', 'tapi', 'masa', 'kamu', 'sebentar', 'banget', 'https', 'co', 'iozvil', 'mv']","['rt', 'setiap', 'orang', 'ada', 'masa', 'nya', 'tetapi', 'masa', 'kamu', 'sebentar', 'banget', 'https', 'co', 'iozvil', 'mv']","['rt', 'orang', 'nya', 'sebentar', 'banget', 'https', 'co', 'iozvil', 'mv']"
144,1600022454118023169,ntsana_,RT @rintiksedupod: ♥️💣 https://t.co/K7P6pvRA2b,31,0,2022-12-06 07:00:54+00:00,bot,rt https co pvra,"['rt', 'https', 'co', 'pvra']","['rt', 'https', 'co', 'pvra']","['rt', 'https', 'co', 'pvra']"
145,1600021642927013888,ntsana_,RT @chonkyanimalx: Smack😳 https://t.co/6u5S3z4XUK,6597,0,2022-12-06 06:57:41+00:00,bot,rt smack https co xuk,"['rt', 'smack', 'https', 'co', 'xuk']","['rt', 'smack', 'https', 'co', 'xuk']","['rt', 'smack', 'https', 'co', 'xuk']"
146,1600021232627638272,ntsana_,@chonkyanimalx looks like abang🥹🥹,3,332,2022-12-06 06:56:03+00:00,human,looks like abang,"['looks', 'like', 'abang']","['looks', 'like', 'abang']","['looks', 'like', 'abang']"
147,1600021096178552832,ntsana_,@piialpiii @sbyfess uuuuu😚,0,2,2022-12-06 06:55:30+00:00,human,uuuuu,['uuuuu'],['uuuuu'],['uuuuu']
148,1600020324384641026,ntsana_,@sbyfess hai,2,471,2022-12-06 06:52:26+00:00,human,hai,['hai'],['hai'],['hai']
149,1599778431285489664,ntsana_,@BukayoSaka87 ♥️,0,45,2022-12-05 14:51:15+00:00,human,,[],[],[]
150,1599761756402094081,ntsana_,⏳https://t.co/H7hOttqcFj https://t.co/HSCLBfDhoC,544,2629,2022-12-05 13:44:59+00:00,bot,https co hottqcfj https co hsclbfdhoc,"['https', 'co', 'hottqcfj', 'https', 'co', 'hsclbfdhoc']","['https', 'co', 'hottqcfj', 'https', 'co', 'hsclbfdhoc']","['https', 'co', 'hottqcfj', 'https', 'co', 'hsclbfdhoc']"
151,1599756189675683840,ntsana_,@abdulrammang wey😭🤣,0,44,2022-12-05 13:22:52+00:00,human,wey,['wey'],['wey'],['wey']
152,1599090952240779264,ntsana_,@MobPsychoOne 😔,0,43,2022-12-03 17:19:27+00:00,human,,[],[],[]
153,1598685477997273091,ntsana_,RT @rintiksedupod: Episode baru teriiiii!!!🥹 https://t.co/FYa6d023qr,29,0,2022-12-02 14:28:14+00:00,bot,rt episode baru teriiiii https co fya qr,"['rt', 'episode', 'baru', 'teriiiii', 'https', 'co', 'fya', 'qr']","['rt', 'episode', 'baru', 'teriiiii', 'https', 'co', 'fya', 'qr']","['rt', 'episode', 'teriiiii', 'https', 'co', 'fya', 'qr']"
154,1598678907888492544,ntsana_,🙏 https://t.co/IGaRaB0SSj https://t.co/NoyJZwb2S2,820,5533,2022-12-02 14:02:08+00:00,bot,https co igarab ssj https co noyjzwb,"['https', 'co', 'igarab', 'ssj', 'https', 'co', 'noyjzwb']","['https', 'co', 'igarab', 'ssj', 'https', 'co', 'noyjzwb']","['https', 'co', 'igarab', 'ssj', 'https', 'co', 'noyjzwb']"
155,1598251672719228928,ntsana_,@ranggaadsn terima kasiiih sayaaang🤍🥹🤗🤗,0,56,2022-12-01 09:44:27+00:00,human,terima kasiiih sayaaang,"['terima', 'kasiiih', 'sayaaang']","['terima', 'kasiiih', 'sayaaang']","['terima', 'kasiiih', 'sayaaang']"
156,1598186413039624192,ntsana_,@kasyfulaziz @rintiksedupod @Spotify WAAAAA terima kasiiih🤗🤗🤗🤗,1,12,2022-12-01 05:25:08+00:00,human,waaaaa terima kasiiih,"['waaaaa', 'terima', 'kasiiih']","['waaaaa', 'terima', 'kasiiih']","['waaaaa', 'terima', 'kasiiih']"
157,1598186332219924482,ntsana_,"RT @kasyfulaziz: Terima kasih, @rintiksedupod, karena sudah menjadi podcast teratas saya di @Spotify tahun ini. Saya menyukai seluruh 6.595…",2,0,2022-12-01 05:24:49+00:00,human,rt terima kasih karena sudah menjadi podcast teratas saya di tahun ini saya menyukai seluruh,"['rt', 'terima', 'kasih', 'karena', 'sudah', 'menjadi', 'podcast', 'teratas', 'saya', 'di', 'tahun', 'ini', 'saya', 'menyukai', 'seluruh']","['rt', 'terima', 'kasih', 'karena', 'sudah', 'menjadi', 'podcast', 'teratas', 'saya', 'di', 'tahun', 'ini', 'saya', 'menyukai', 'seluruh']","['rt', 'terima', 'kasih', 'podcast', 'teratas', 'menyukai']"
158,1598186273738739713,ntsana_,@ansnrjmi @rintiksedupod @Spotify WAAAAA🥹🥹🥹💓💓💓🫶,1,25,2022-12-01 05:24:35+00:00,human,waaaaa,['waaaaa'],['waaaaa'],['waaaaa']
159,1598186243954655232,ntsana_,"RT @ansnrjmi: Thank you @rintiksedupod for being my top podcast on @Spotify this year. I loved my entire 2,453 minutes of listening.
suara…",2,0,2022-12-01 05:24:28+00:00,human,rt thank you for being my top podcast on this year loved my entire minutes of listening suara,"['rt', 'thank', 'you', 'for', 'being', 'my', 'top', 'podcast', 'on', 'this', 'year', 'loved', 'my', 'entire', 'minutes', 'of', 'listening', 'suara']","['rt', 'thank', 'you', 'for', 'being', 'my', 'top', 'podcast', 'on', 'this', 'year', 'loved', 'my', 'entire', 'minutes', 'of', 'listening', 'suara']","['rt', 'thank', 'you', 'for', 'being', 'my', 'top', 'podcast', 'on', 'this', 'year', 'loved', 'my', 'entire', 'minutes', 'of', 'listening', 'suara']"
160,1597965984425422849,ntsana_,@mohepiaja AKU SUKA EPISODE 8!!! 🤣🤣🤣🫶,0,0,2022-11-30 14:49:14+00:00,human,aku suka episode,"['aku', 'suka', 'episode']","['saya', 'suka', 'episode']","['suka', 'episode']"
161,1597965856817836032,ntsana_,"RT @Wulandari_2402: Apa yang kita suka bisa bikin kita jenuh, 
Apa yang tadinya gak kita suka bisa bikin kita luluh  @ntsana_

https://t.co…",15,0,2022-11-30 14:48:43+00:00,bot,rt apa yang kita suka bisa bikin kita jenuh apa yang tadinya gak kita suka bisa bikin kita luluh https co,"['rt', 'apa', 'yang', 'kita', 'suka', 'bisa', 'bikin', 'kita', 'jenuh', 'apa', 'yang', 'tadinya', 'gak', 'kita', 'suka', 'bisa', 'bikin', 'kita', 'luluh', 'https', 'co']","['rt', 'apa', 'yang', 'kita', 'suka', 'bisa', 'bikin', 'kita', 'jenuh', 'apa', 'yang', 'tadinya', 'tidak', 'kita', 'suka', 'bisa', 'bikin', 'kita', 'luluh', 'https', 'co']","['rt', 'suka', 'bikin', 'jenuh', 'suka', 'bikin', 'luluh', 'https', 'co']"
162,1597945194619764736,ntsana_,RT @ntsana_: https://t.co/zPzFaEkZJ6 https://t.co/kQdvjWmNWs,200,0,2022-11-30 13:26:37+00:00,bot,rt https co zpzfaekzj https co kqdvjwmnws,"['rt', 'https', 'co', 'zpzfaekzj', 'https', 'co', 'kqdvjwmnws']","['rt', 'https', 'co', 'zpzfaekzj', 'https', 'co', 'kqdvjwmnws']","['rt', 'https', 'co', 'zpzfaekzj', 'https', 'co', 'kqdvjwmnws']"
163,1597942035759083520,ntsana_,RT @rintiksedupod: EPISODE 8 NIIIIIII  https://t.co/4gqLoFE7kF,13,0,2022-11-30 13:14:04+00:00,bot,rt episode niiiiiii https co gqlofe kf,"['rt', 'episode', 'niiiiiii', 'https', 'co', 'gqlofe', 'kf']","['rt', 'episode', 'niiiiiii', 'https', 'co', 'gqlofe', 'kf']","['rt', 'episode', 'niiiiiii', 'https', 'co', 'gqlofe', 'kf']"
164,1597941942721318912,ntsana_,RT @hi_dday: https://t.co/jmQ810mojA,131,0,2022-11-30 13:13:42+00:00,bot,rt https co jmq moja,"['rt', 'https', 'co', 'jmq', 'moja']","['rt', 'https', 'co', 'jmq', 'moja']","['rt', 'https', 'co', 'jmq', 'moja']"
165,1597941297922576385,ntsana_,"@laimezvous di periplus ada sayanggg, atau kinokuniya cobaa",0,30,2022-11-30 13:11:08+00:00,human,di periplus ada sayanggg atau kinokuniya cobaa,"['di', 'periplus', 'ada', 'sayanggg', 'atau', 'kinokuniya', 'cobaa']","['di', 'periplus', 'ada', 'sayanggg', 'atau', 'kinokuniya', 'cobaa']","['periplus', 'sayanggg', 'kinokuniya', 'cobaa']"
166,1597940686740783104,ntsana_,@hi_dday WEY AHAHAHAHHA😩😩,0,1,2022-11-30 13:08:42+00:00,human,wey ahahahahha,"['wey', 'ahahahahha']","['wey', 'ahahahahha']","['wey', 'ahahahahha']"
167,1597940633028931584,ntsana_,@aibestyetocome WKWKKWK IYA😭,0,1,2022-11-30 13:08:29+00:00,human,wkwkkwk iya,"['wkwkkwk', 'iya']","['wkwkkwk', 'iya']","['wkwkkwk', 'iya']"
168,1597939053105934338,ntsana_,https://t.co/zPzFaEkZJ6 https://t.co/kQdvjWmNWs,200,1423,2022-11-30 13:02:13+00:00,bot,https co zpzfaekzj https co kqdvjwmnws,"['https', 'co', 'zpzfaekzj', 'https', 'co', 'kqdvjwmnws']","['https', 'co', 'zpzfaekzj', 'https', 'co', 'kqdvjwmnws']","['https', 'co', 'zpzfaekzj', 'https', 'co', 'kqdvjwmnws']"
169,1597911546671165440,ntsana_,RT @B_hundred_Hyun: 다들 옷 따듯하게입구다녀❤️ 갑자기너무춥다....,68755,0,2022-11-30 11:12:55+00:00,human,rt,['rt'],['rt'],['rt']
170,1597594880490246144,ntsana_,📕 https://t.co/VjaHBT4UcM,1175,6332,2022-11-29 14:14:36+00:00,bot,https co vjahbt ucm,"['https', 'co', 'vjahbt', 'ucm']","['https', 'co', 'vjahbt', 'ucm']","['https', 'co', 'vjahbt', 'ucm']"
171,1597251375192498176,ntsana_,@Binttta BNER HEY WKWKWKW,0,0,2022-11-28 15:29:37+00:00,human,bner hey wkwkwkw,"['bner', 'hey', 'wkwkwkw']","['bner', 'hey', 'wkwkwkw']","['bner', 'hey', 'wkwkwkw']"
172,1597249787484467200,ntsana_,"RT @2O486: ""...karena buat aku menjadi manusia itu tentang menerima bahwa ngga semua jarak harus kita tempuh."" 

@ntsana_ 

 https://t.co/4…",59,0,2022-11-28 15:23:19+00:00,bot,rt karena buat aku menjadi manusia itu tentang menerima bahwa ngga semua jarak harus kita tempuh https co,"['rt', 'karena', 'buat', 'aku', 'menjadi', 'manusia', 'itu', 'tentang', 'menerima', 'bahwa', 'ngga', 'semua', 'jarak', 'harus', 'kita', 'tempuh', 'https', 'co']","['rt', 'karena', 'buat', 'saya', 'menjadi', 'manusia', 'itu', 'tentang', 'menerima', 'bahwa', 'tidak', 'semua', 'jarak', 'harus', 'kita', 'tempuh', 'https', 'co']","['rt', 'manusia', 'menerima', 'jarak', 'tempuh', 'https', 'co']"
173,1597249752382701568,ntsana_,@Binttta 🥹🥹🥹 sayaaang🤍,0,0,2022-11-28 15:23:11+00:00,human,sayaaang,['sayaaang'],['sayaaang'],['sayaaang']
174,1597248141299879937,ntsana_,🙏 https://t.co/kPnN6zayvc https://t.co/KeyAy8SCBm,528,3655,2022-11-28 15:16:46+00:00,bot,https co kpnn zayvc https co keyay scbm,"['https', 'co', 'kpnn', 'zayvc', 'https', 'co', 'keyay', 'scbm']","['https', 'co', 'kpnn', 'zayvc', 'https', 'co', 'keyay', 'scbm']","['https', 'co', 'kpnn', 'zayvc', 'https', 'co', 'keyay', 'scbm']"
175,1597236291502223360,ntsana_,RT @rintiksedupod: Episode baruuu teriii! Hayukk https://t.co/S4mySgZfl2,21,0,2022-11-28 14:29:41+00:00,bot,rt episode baruuu teriii hayukk https co mysgzfl,"['rt', 'episode', 'baruuu', 'teriii', 'hayukk', 'https', 'co', 'mysgzfl']","['rt', 'episode', 'baruuu', 'teriii', 'hayukk', 'https', 'co', 'mysgzfl']","['rt', 'episode', 'baruuu', 'teriii', 'hayukk', 'https', 'co', 'mysgzfl']"
176,1596954696266133504,ntsana_,@nadilakarina_ akwkkwwkk😭,0,65,2022-11-27 19:50:44+00:00,human,akwkkwwkk,['akwkkwwkk'],['akwkkwwkk'],['akwkkwwkk']
177,1596788077774524416,ntsana_,@Weirdhumannn12 seru kali ya bikin Blue versi novel…,3,152,2022-11-27 08:48:39+00:00,human,seru kali ya bikin blue versi novel,"['seru', 'kali', 'ya', 'bikin', 'blue', 'versi', 'novel']","['seru', 'kali', 'ya', 'bikin', 'blue', 'versi', 'novel']","['seru', 'kali', 'ya', 'bikin', 'blue', 'versi', 'novel']"
178,1596432386061119488,ntsana_,@umayshhhhb selamaaat🤩,0,112,2022-11-26 09:15:15+00:00,human,selamaaat,['selamaaat'],['selamaaat'],['selamaaat']
179,1596207228968906753,ntsana_,@CatWorkers ulil di masa depan @nadilakarina_,0,22,2022-11-25 18:20:34+00:00,human,ulil di masa depan,"['ulil', 'di', 'masa', 'depan']","['ulil', 'di', 'masa', 'depan']",['ulil']
180,1596178835967397889,ntsana_,@Nisarahmania20 @rintiksedupod terima kasih kembalii🤗🤗,1,27,2022-11-25 16:27:44+00:00,human,terima kasih kembalii,"['terima', 'kasih', 'kembalii']","['terima', 'kasih', 'kembalii']","['terima', 'kasih', 'kembalii']"
181,1596156415995174913,ntsana_,RT @ntsana_: 🫶 https://t.co/zA9SgnoVbG https://t.co/85VV6RpMis,148,0,2022-11-25 14:58:39+00:00,bot,rt https co za sgnovbg https co vv rpmis,"['rt', 'https', 'co', 'za', 'sgnovbg', 'https', 'co', 'vv', 'rpmis']","['rt', 'https', 'co', 'za', 'sgnovbg', 'https', 'co', 'vv', 'rpmis']","['rt', 'https', 'co', 'za', 'sgnovbg', 'https', 'co', 'vv', 'rpmis']"
182,1596142110377664514,ntsana_,🫶 https://t.co/zA9SgnoVbG https://t.co/85VV6RpMis,148,1025,2022-11-25 14:01:48+00:00,bot,https co za sgnovbg https co vv rpmis,"['https', 'co', 'za', 'sgnovbg', 'https', 'co', 'vv', 'rpmis']","['https', 'co', 'za', 'sgnovbg', 'https', 'co', 'vv', 'rpmis']","['https', 'co', 'za', 'sgnovbg', 'https', 'co', 'vv', 'rpmis']"
183,1595445271646838784,ntsana_,RT @ntsana_: 🙏 https://t.co/K6LZJnWZr3 https://t.co/6ey59zFzTg,522,0,2022-11-23 15:52:49+00:00,bot,rt https co lzjnwzr https co ey zfztg,"['rt', 'https', 'co', 'lzjnwzr', 'https', 'co', 'ey', 'zfztg']","['rt', 'https', 'co', 'lzjnwzr', 'https', 'co', 'ey', 'zfztg']","['rt', 'https', 'co', 'lzjnwzr', 'https', 'co', 'ey', 'zfztg']"
184,1595403950718873603,ntsana_,🙏 https://t.co/K6LZJnWZr3 https://t.co/6ey59zFzTg,522,2877,2022-11-23 13:08:37+00:00,bot,https co lzjnwzr https co ey zfztg,"['https', 'co', 'lzjnwzr', 'https', 'co', 'ey', 'zfztg']","['https', 'co', 'lzjnwzr', 'https', 'co', 'ey', 'zfztg']","['https', 'co', 'lzjnwzr', 'https', 'co', 'ey', 'zfztg']"
185,1595390586487336961,ntsana_,@Arsenal 😍,0,37,2022-11-23 12:15:31+00:00,human,,[],[],[]
186,1595333264570347525,ntsana_,@kamupenuhdosaa 😹😹😹💙,2,43,2022-11-23 08:27:44+00:00,human,,[],[],[]
187,1595100606477512705,ntsana_,@kochengfs 😻😻😻,1,54,2022-11-22 17:03:14+00:00,human,,[],[],[]
188,1595077188755546112,ntsana_,@adepakees makaciiii sayank💛,0,20,2022-11-22 15:30:11+00:00,human,makaciiii sayank,"['makaciiii', 'sayank']","['makaciiii', 'sayank']","['makaciiii', 'sayank']"
189,1595049086813716481,ntsana_,"RT @ichigatstu: ""intinya kita akan dapat seseorang sebagaimana kita. jadi sekarang kita fokus sayangi diri sendiri, kasih yg terbaik buat d…",184,0,2022-11-22 13:38:31+00:00,human,rt intinya kita akan dapat seseorang sebagaimana kita jadi sekarang kita fokus sayangi diri sendiri kasih yg terbaik buat,"['rt', 'intinya', 'kita', 'akan', 'dapat', 'seseorang', 'sebagaimana', 'kita', 'jadi', 'sekarang', 'kita', 'fokus', 'sayangi', 'diri', 'sendiri', 'kasih', 'yg', 'terbaik', 'buat']","['rt', 'intinya', 'kita', 'akan', 'dapat', 'seseorang', 'sebagaimana', 'kita', 'jadi', 'sekarang', 'kita', 'fokus', 'sayangi', 'diri', 'sendiri', 'kasih', 'yang', 'terbaik', 'buat']","['rt', 'intinya', 'fokus', 'sayangi', 'kasih', 'terbaik']"
190,1595049050344067072,ntsana_,"RT @nonafiksi_: ""Intinya kita akan dpt seseorang yg sebagaimana kita..."" jadiii sekarang fokus aja sayangin diri sendiri, kasih yg terbaik…",72,0,2022-11-22 13:38:22+00:00,human,rt intinya kita akan dpt seseorang yg sebagaimana kita jadiii sekarang fokus aja sayangin diri sendiri kasih yg terbaik,"['rt', 'intinya', 'kita', 'akan', 'dpt', 'seseorang', 'yg', 'sebagaimana', 'kita', 'jadiii', 'sekarang', 'fokus', 'aja', 'sayangin', 'diri', 'sendiri', 'kasih', 'yg', 'terbaik']","['rt', 'intinya', 'kita', 'akan', 'dapat', 'seseorang', 'yang', 'sebagaimana', 'kita', 'jadiii', 'sekarang', 'fokus', 'saja', 'sayangin', 'diri', 'sendiri', 'kasih', 'yang', 'terbaik']","['rt', 'intinya', 'jadiii', 'fokus', 'sayangin', 'kasih', 'terbaik']"
191,1595049039619235840,ntsana_,@_amorfatih @rintiksedupod WKWKWKW ASIK🤣🤣💙,0,17,2022-11-22 13:38:20+00:00,human,wkwkwkw asik,"['wkwkwkw', 'asik']","['wkwkwkw', 'asik']","['wkwkwkw', 'asik']"
192,1595049015325999107,ntsana_,"RT @_amorfatih: ""Ke Jakarta naik taksi I love you meskipun kamu tidak bisa aku miliki"" -Tsana
@ntsana_ 
@rintiksedupod https://t.co/1GW5yEx…",34,0,2022-11-22 13:38:14+00:00,bot,rt ke jakarta naik taksi love you meskipun kamu tidak bisa aku miliki tsana https co gw yex,"['rt', 'ke', 'jakarta', 'naik', 'taksi', 'love', 'you', 'meskipun', 'kamu', 'tidak', 'bisa', 'aku', 'miliki', 'tsana', 'https', 'co', 'gw', 'yex']","['rt', 'ke', 'jakarta', 'naik', 'taksi', 'love', 'you', 'meskipun', 'kamu', 'tidak', 'bisa', 'saya', 'miliki', 'tsana', 'https', 'co', 'gw', 'yex']","['rt', 'jakarta', 'taksi', 'love', 'you', 'miliki', 'tsana', 'https', 'co', 'gw', 'yex']"
193,1595048991556632578,ntsana_,@cloudssmiley @rintiksedupod 😘😘,0,14,2022-11-22 13:38:08+00:00,human,,[],[],[]
194,1595048974959796224,ntsana_,"RT @cloudssmiley: Ahhh bagus banget episode ini suka😍😍 @rintiksedupod @ntsana_
https://t.co/p0SJ1JaKkV",1,0,2022-11-22 13:38:04+00:00,bot,rt ahhh bagus banget episode ini suka https co sj jakkv,"['rt', 'ahhh', 'bagus', 'banget', 'episode', 'ini', 'suka', 'https', 'co', 'sj', 'jakkv']","['rt', 'ahhh', 'bagus', 'banget', 'episode', 'ini', 'suka', 'https', 'co', 'sj', 'jakkv']","['rt', 'ahhh', 'bagus', 'banget', 'episode', 'suka', 'https', 'co', 'sj', 'jakkv']"
195,1595048897260290048,ntsana_,@ichigatstu sayang 🥹🤗,4,25,2022-11-22 13:37:46+00:00,human,sayang,['sayang'],['sayang'],['sayang']
196,1595048808022306816,ntsana_,@cnc100ml 🤣🤣🤣💛💛💛,0,28,2022-11-22 13:37:25+00:00,human,,[],[],[]
