,default_profile,description,favourites_count,followers_count,friends_count,id,location,screen_name,statuses_count,verified,account_age_days,account_type,ratio_statuses_count_per_age,ratio_favorites_per_age,ratio_friends_per_followers,word_count,char_count,reputation,contains_bot_name,description_word_count,description_character_count,avg_word
653,False,"Co-Host of @TheTalkCBS, Judge on @DancingABC, Founder https://t.co/qYbW5GlP0C, Dancer, Choreographer, Animal rescuer/lover. Instagram: @CarrieAnnInaba",5522,291529,1581,55050269,True,carrieanninaba,14535,True,4059,human,3.5809312638580932,1.3604336043360434,0.0054231311464725636,14,150,0.9946061205690696,,14,137,9.785714285714286
654,True,"Surgeon, activist, mom, partner, friend. Trying to learn a little every day. CEO and President, American Board of Surgery",6512,2173,322,2196506641,True,BuyskeJ,2336,False,2468,human,0.946515397082658,2.6385737439222043,0.14818223653934653,19,121,0.8709418837675351,,19,103,5.421052631578948
655,False,"I am a freelance storyboard illustrator, cartoonist and print on demand designer.",1599,1084,2384,538713703,True,SeituArt,21693,False,3066,human,7.075342465753424,0.5215264187866928,2.199261992619926,12,81,0.31257208765859285,,12,70,5.833333333333333
656,True,"Word nerd. Adventurer. Communications Consultant. Infinitely curious. Tweets travel, startups, tech and ideas that may change the 🌎.",2106,727,4140,416028833,True,lorisussle,1993,False,3196,human,0.6235919899874843,0.6589486858573217,5.694635488308116,18,132,0.14937333059379496,,18,115,6.388888888888889
657,False,"It is a lack of a true seeking to understand death in our culture today that has made us all dead on arrival to this life!
 - me ✨🖤",17316,110,681,14690197,True,Natabull,3384,False,4486,human,0.7543468568880963,3.860008916629514,6.1909090909090905,29,131,0.1390644753476612,,29,102,3.5172413793103448
658,True,#stayathome,16916,467,320,839237419815796736,True,favjerseygal,16214,False,1260,human,12.868253968253969,13.425396825396826,0.6852248394004282,1,11,0.5933926302414231,,1,11,11.0
659,True,is in deep concentration,2562,36,34,801383178,True,The_Homie_Jared,2905,False,2906,bot,0.9996558843771507,0.8816242257398486,0.9444444444444444,4,24,0.5142857142857142,,4,21,5.25
660,True,Small. Loud. Cute. Proud.,9678,137,140,99352713,True,mykidsfault,7043,False,3889,human,1.8110053998457187,2.4885574697865773,1.0218978102189782,4,25,0.49458483754512633,,4,22,5.5
661,False,HOLA 👋🏼 ⛔️ Baja el Nuevo Album ............................👇🏼,11530,460305,271,67683993,True,elhartista,7707,True,4015,human,1.919551681195517,2.87173100871731,0.0005887400745158102,8,61,0.9994116063364136,,8,54,6.75
662,True,Live a life you will remember,1110,26,0,849040777485406208,True,neil_bigaouette,1524,False,1233,bot,1.2360097323600974,0.9002433090024331,0.0,6,29,1.0,,6,24,4.0
663,True,x,81,350,670,480777445,True,angie_geminii,1137,False,3121,human,0.36430631207946174,0.025953220121755848,1.9142857142857144,1,1,0.3431372549019608,,1,1,1.0
664,False,"Spreading happiness one blog at a time!
We love helping entrepreneurs and small businesses start a blog. Providing FREE WordPress installation services.",2,350,0,256643151,True,BeFreeBlogSetup,405,False,3464,human,0.11691685912240185,0.0005773672055427252,0.0,21,153,1.0,,22,131,5.954545454545454
665,False,house ♡,14937,1189,905,359667189,True,Trophieboi,31379,False,3285,human,9.55220700152207,4.54703196347032,0.7611438183347351,2,7,0.5678127984718243,,2,6,3.0
666,True,"Me gusta lo difícil, pero no tanto. Humanista de vocación, matemático de profesión, creo en el superhombre. 20 inviernos.",2367,21,44,764417455,True,altamiranok94,3234,False,2923,bot,1.1063975367772836,0.8097844680123161,2.0952380952380953,19,121,0.3230769230769231,,19,103,5.421052631578948
667,False,"40 años de carrera en la industria del entretenimiento hispano. CANTANTE, ACTRIZ Y CONDUCTORA. #SoloMeFaltabasTu https://t.co/ErL1Qombx1",1182,8637189,50,94900238,True,LuceroMexico,43368,True,3909,human,11.094397544128933,0.30237912509593246,5.788920446223881e-06,16,136,0.9999942111130652,,16,121,7.5625
668,False,KSU Alumna| 🐩| 1 Thessalonians 4:11| BLM 🖤,10404,673,672,2448430657,True,jaxee_,24711,False,2316,human,10.669689119170984,4.492227979274611,0.9985141158989599,8,42,0.5003717472118959,,8,35,4.375
669,False,Creative Director  |  Co-founder of @BpkgFootball https://t.co/8OjKUFRTzG,2080,82,150,242484876,True,pradaniel1982,2876,False,3494,bot,0.8231253577561534,0.5953062392673154,1.829268292682927,9,73,0.35344827586206895,,7,65,9.285714285714286
670,False,"Singer, Songwriter, Actress 🎬 9x Scenebot Honorable Mention and 12x Top Select",29136,585,900,296484990,True,KaitlynTck,8803,False,3388,human,2.5982880755608027,8.599763872491145,1.5384615384615385,12,78,0.3939393939393939,,12,67,5.583333333333333
671,True,x,101,3,0,2530740348,True,SharonPurtill,114,False,2274,bot,0.05013192612137203,0.044415127528583995,0.0,1,1,1.0,,1,1,1.0
672,False,https://t.co/v595PA9r5I,466,752474,428,479727198,True,ClintBowyer,5695,True,3122,human,1.8241511851377323,0.1492632927610506,0.0005687904166788487,1,23,0.9994315329219473,,1,23,23.0
673,False,656,1325,25,851,51904755,True,mu2060,1807,False,4069,bot,0.4440894568690096,0.3256328336200541,34.04,1,3,0.028538812785388126,,1,3,3.0
674,False,@UFC Flyweight Champion 17 time World Champion 🏆Appearances/sponsorship/seminars teambullet2018@gmail.com,1701,731524,302,848822905,True,BulletValentina,7196,True,2883,human,2.4960110995490807,0.5900104058272633,0.000412836762703616,9,105,0.9995873336011566,,9,97,10.777777777777779
675,False,"Music making, nappy changing, book writing, Christmas loving, picture taking, song singing, guitar playing, galaxy defending, Dad.",14,1273320,670,28838048,True,TomFletcher,40656,True,4154,human,9.787193066923447,0.003370245546461242,0.0005261835202462853,17,130,0.9994740932032433,,17,114,6.705882352941177
676,False,"Canal de noticias 24 horas de @rtve 
▪https://t.co/kwp0u6LCE6
▪IG: https://t.co/YDdelHs6FP
▪Facebook: https://t.co/5WHlrF8FNB
▪Youtube: https://t.co/srvqHQp4fJ",3617,1437950,935,39321874,True,24h_tve,300978,True,4117,bot,73.10614525139665,0.878552343939762,0.0006502312319621684,11,159,0.9993501912939533,,14,145,10.357142857142858
677,False,Kpop/Books/College/Languages,1781,19,67,57152873,True,LochNelMonster,2425,False,4052,bot,0.5984698914116485,0.43953603158933857,3.526315789473684,1,28,0.22093023255813954,,1,28,28.0
678,False,"A comic about a secret organization and their fight against injustice and corruption, coming soon to Kickstarter!",21,8,91,969324483185119232,True,VeiledComic,26,False,901,human,0.02885682574916759,0.023307436182019976,11.375,17,113,0.08080808080808081,,17,97,5.705882352941177
679,True,"Nature enthusiasts🐍🐾. Lover of all things scary and dangerous 🌚. Wiccan by night Student by day 😪. BLACK QUEER LIVES MATTER. No justice, No Peace.",46919,271,346,721683182,True,nai8478,19460,False,2944,human,6.610054347826087,15.937160326086957,1.2767527675276753,25,146,0.4392220421393841,,25,122,4.88
680,True,Love bowling🎳,39499,311,2807,806778079074873345,True,shirooooshi,3165,False,1350,bot,2.3444444444444446,29.258518518518517,9.02572347266881,2,13,0.09974342527261065,,2,12,6.0
681,True,"News Reporter @WESH, formerly @WIS10, @KLTV7, @oursoutheastern grad. Musician, Saints fan ⚜️ & 🇵🇷 Fb: paulriverawesh, Instagram: paultherivera",6771,1382,678,3236435570,True,PaulRiveraNews,8717,True,1902,human,4.583070452155626,3.5599369085173502,0.4905933429811867,18,142,0.670873786407767,,18,125,6.944444444444445
682,True,x,1202,13,392,722003254716944384,True,suqichen1978,1755,False,1584,bot,1.1079545454545454,0.7588383838383839,30.153846153846153,1,1,0.03209876543209877,,1,1,1.0
683,False,Founding member of the band Haim. Works at home for @ComedyCentral. Instagram: thetimduffy. timduffyster@gmail.com,176355,12207,1365,6300882,True,TimDuffy,44007,True,4835,human,9.101758014477767,36.474663908996895,0.11182108626198083,14,114,0.8994252873563219,,14,101,7.214285714285714
684,False,"Hidup mulia,mati masuk surga..berharap ridho allah",4354,933578,318,81007322,True,ariffsuyono,9039,False,3967,human,2.278548021174691,1.0975548273254347,0.0003406249933053264,6,50,0.999659490992573,,6,45,7.5
685,False,Most achieved french player on Call of Duty @TeamVitality. Youtuber & Streamer @GotagaTV.,9955,1285743,850,321388777,True,Gotaga,38906,True,3346,human,11.627615062761507,2.9751942618051403,0.0006610963466260365,13,89,0.9993393404130133,,13,77,5.923076923076923
686,False,may la flame live forever,196919,2047,643,2246320453,True,lordfIcko,241434,False,2439,human,98.98892988929889,80.73759737597376,0.31411822178798243,5,25,0.7609665427509293,,5,21,4.2
687,False,Join The Locals,1743,1303194,958,24382752,True,bretteldredge,14256,True,4175,human,3.4146107784431137,0.41748502994011977,0.0007351169511216289,3,15,0.999265423048847,,3,13,4.333333333333333
688,False,thinking about hobi,7608,528,145,1195120315,True,hobistear,18519,False,2738,human,6.763696128560993,2.778670562454346,0.2746212121212121,3,19,0.7845468053491828,,3,17,5.666666666666667
689,True,The Catamount Trail is Vermont's 300 mile long end-to-end ski trail. We advocate for BC skiers of all types and offer many different BC experiences (often free),0,348,0,2283543823,True,CatamountTrail,1910,False,2413,human,0.791545793617903,0.0,0.0,27,160,1.0,,27,134,4.962962962962963
690,True,Sweet girl. Blogger // Your favorite. Waiting you at https://t.co/9rTF7i8eCW,176,2,0,806363527,True,KisNikolett2,25,False,2904,bot,0.008608815426997245,0.06060606060606061,0.0,10,76,1.0,,10,67,6.7
691,False,IG: johnray_j snap: johnray10 email johnray1016@gmail.com,2711,2035,1768,23598426,True,JohnrayJ,9295,False,4179,human,2.224216319693707,0.648719789423307,0.8687960687960687,6,57,0.5351038653694452,,6,52,8.666666666666666
692,True,Educator. Musician. Foodie,2467,195,206,581438790,True,ajgagaza,2417,False,3017,bot,0.801126947298641,0.8176997016904209,1.0564102564102564,3,26,0.486284289276808,,3,24,8.0
693,True,Business and Financial News,1332,9,29,771904453700116480,True,merkushevaermi2,1332,False,1446,bot,0.921161825726141,0.921161825726141,3.2222222222222223,4,27,0.23684210526315788,,4,24,6.0
694,False,"ن Constitutional Conserv |#SMASHBullies| KravMaga| Im shadownbanned & reply deboosted
Also follow
https://t.co/I8XprKk4ge",1954,3030,722,61869915,True,BMartin1776,135150,False,4036,human,33.486124876114964,0.48414271555996036,0.2382838283828383,11,121,0.8075692963752665,,13,109,8.384615384615385
695,True,"اللهم صلي على محد وعلى الي محمد كما صليت على إبراهيم وعلى الي إبراهيم                           ((انك حيد مجي)).   صلو على محمد.....",29,0,0,875894126855802880,True,grxlfelpwbyseq1,216,False,1159,bot,0.18636755823986195,0.025021570319240724,,48,134,,,20,85,4.25
696,True,sc: ttiffanytruong,82,52,34,810761243048951808,True,tiffanytruong_,214,False,1339,human,0.15982076176250934,0.061239731142643763,0.6538461538461539,2,18,0.6046511627906976,,2,17,8.5
697,True,x,2189,38,0,605823380,True,seanallan8781,3109,False,2990,bot,1.0397993311036788,0.7321070234113712,0.0,1,1,1.0,,1,1,1.0
698,False,"Small town political figure, satirist, philosopher, writer, foodie and beer snob. Lover of all things Detroit.   Warning: Posts made here may offend you.",55494,203,117,302786232,True,mdjaxon,13936,False,3377,human,4.126739709801599,16.432928634883034,0.5763546798029556,25,153,0.634375,,23,129,5.608695652173913
699,False,- LA COBRA -,15040,2446999,31,176429522,True,baronjimena,19616,True,3662,human,5.356635718186783,4.107045330420536,1.266857894098036e-05,4,12,0.9999873315815498,,4,9,2.25
700,True,19 🤟🏼,772,65,114,1014793793353199617,True,riphoesay,1281,False,776,human,1.6507731958762886,0.9948453608247423,1.7538461538461538,2,5,0.36312849162011174,,2,4,2.0
701,False,"columnist, author",3053,622471,409,118757160,True,tavleen_singh,21050,True,3823,human,5.506147004969919,0.7985874967303165,0.0006570587224143775,2,17,0.9993433727202672,,2,16,8.0
702,True,Modelo y Animadora  exparticipante de BAILALO3 Canal Uno .Ecuador,231,113181,297,261620277,True,kattyatamayo,8028,False,3454,human,2.324261725535611,0.06687898089171974,0.0026241153550507594,10,65,0.997382752604029,,9,56,6.222222222222222
703,False,x,375,2986802,413,39325978,True,TravieMcCoy,5175,True,4117,human,1.2569832402234637,0.09108574204517852,0.0001382749844147687,1,1,0.9998617441329131,,1,1,1.0
704,True,x,2185,14,108,545520971,True,pretty_baby3,3022,False,3058,bot,0.9882275997383911,0.7145192936559843,7.714285714285714,1,1,0.11475409836065574,,1,1,1.0
705,True,"#CARTACANTA - IL QUIZ
Il nuovo programma con @marcotravaglio e Selvaggia Lucarelli
👉 Ora disponibile su https://t.co/7xWF4V099U",54,1593317,79,320603385,True,marcotravaglio,13301,True,3348,human,3.9728195937873356,0.016129032258064516,4.958209822652994e-05,15,127,0.999950420360036,,17,111,6.529411764705882
706,True,•Losing doesn't make me want to quit. It makes me want to fight that much harder -Bear Bryant •God's number☝🏼,414,57,1149,1680869150,True,noblesixxx76,444,False,2557,bot,0.17364098552991789,0.16190848650762613,20.157894736842106,20,109,0.0472636815920398,,20,90,4.5
707,True,AHMO WHS,784,13,0,1223430648,True,lordskyman26,1103,False,2730,bot,0.40402930402930404,0.28717948717948716,0.0,2,8,1.0,,2,7,3.5
708,False,x,18559,177,852,2431387897,True,iamjadesalon,5015,False,2326,human,2.156061908856406,7.978933791917455,4.813559322033898,1,1,0.17201166180758018,,1,1,1.0
709,True,we are still building. follow us for updates on the website and app launch!,2458,88,0,323226897,True,snowpointapp,3449,False,3343,bot,1.0317080466646724,0.7352677236015555,0.0,14,75,1.0,,14,62,4.428571428571429
710,True,#RENJUN: eww an nctzen,2788,3,216,820170949215432704,True,hyuckilvr,2103,False,1313,bot,1.6016755521706016,2.1233815689261233,72.0,4,22,0.0136986301369863,,4,19,4.75
711,True,откГлама.Поши фетиш-атрибутики.,62,2,0,895400182111719424,True,bbslzupkxjz2642,96,False,1105,human,0.08687782805429864,0.056108597285067875,0.0,2,31,1.0,,2,30,15.0
712,True,HODL,1332,10,36,765838109976190976,True,FrolovYulij,1335,False,1463,bot,0.9125085440874915,0.9104579630895421,3.6,1,4,0.21739130434782608,,1,4,4.0
713,False,NYT Bestselling author/business advisor. Host: The Backpack Show - https://t.co/t94zSY2GQI  // YT: https://t.co/2WGsr8EeOh // Contact: chris@chrisbrogan.com,14097,334820,529,10202,True,chrisbrogan,190751,True,5048,human,37.78744057052298,2.7925911251980984,0.0015799534078012067,17,156,0.998422538907228,,16,140,8.75
714,False,"Separately and together, that is Girls' Generation",7386,306,446,60031646,True,TurtleRua,24894,False,4043,human,6.157308929013109,1.8268612416522385,1.457516339869281,7,50,0.40691489361702127,,7,44,6.285714285714286
715,False,x,2896,338,743,2499018968,True,bkatcap,7167,False,2286,human,3.1351706036745406,1.2668416447944006,2.198224852071006,1,1,0.31267345050878814,,1,1,1.0
716,False,"[What sort of people live in this place?] Bot: @johnokane, made with http://t.co/jYkbN14MbW  @v21",6,833,25,3312196192,True,NiteAlps,3752,False,1899,bot,1.9757767245918905,0.00315955766192733,0.030012004801920768,15,97,0.9708624708624709,,14,83,5.928571428571429
717,False,x,10,744733,10,439878961,True,Mohamed_Habib_T,13209,False,3167,human,4.170824123776445,0.0031575623618566467,1.3427631110747072e-05,1,1,0.9999865725491881,,1,1,1.0
718,True,Electronic Msic or Electronic Peple,103,2,0,772318677068722178,True,glawion_tambra,215,False,1445,human,0.14878892733564014,0.07128027681660899,0.0,5,35,1.0,,5,31,6.2
719,False,Booking info: konfrontationmuzik@gmail.com - Link to my @FanKeyOfficial channel below.,708,179268,867,127664378,True,MaestroMarley,6130,True,3795,human,1.6152832674571804,0.1865612648221344,0.004836334426668452,10,86,0.9951869431259889,,10,77,7.7
720,True,"Life in transition. Leaving L.A. & the Times as Film Critic. Heading to Austin to write books. Deep thots & opinions, however, will continue.",9171,2436,1052,498863526,True,BetsySharkey,5528,True,3101,human,1.782650757820058,2.9574330861012577,0.4318555008210181,24,141,0.698394495412844,,24,118,4.916666666666667
721,True,x,3684,393,215,2995002759,True,Stunt8M,6216,False,2034,human,3.056047197640118,1.8112094395280236,0.5470737913486005,1,1,0.6463815789473685,,1,1,1.0
722,False,pretending to know what's going on.,3773,155,0,33824300,True,rubyriz,10639,False,4138,bot,2.5710488158530693,0.9117931367810537,0.0,6,35,1.0,,6,30,5.0
723,False,"дир Comedy,Л.Кудрявцевой,П.Воли Прод: А.БОРОНИНОЙ  и С.Листопада
 Агент:М.Галустяна; Т.Батрутдинова, Г.Харламова,С.Слепакова,К.Нагиева,А.Денисовой",3,92243,1241,350496574,True,A_Novatskiy,978,False,3299,human,0.29645347074871176,0.0009093664746892998,0.013453595394772503,10,147,0.9867250010697017,,9,136,15.11111111111111
724,False,this is apparently where I release all of my rage at the current state of things and show off my cats. welcome,10859,142,295,322443251,True,briightttt,2745,False,3345,human,0.820627802690583,3.246337817638266,2.0774647887323945,22,110,0.32494279176201374,,22,89,4.045454545454546
725,False,New day = New starting 🏋️,80,23247,18817,1320158370,True,DIDO_DM,10442,False,2696,human,3.873145400593472,0.02967359050445104,0.8094377769174517,6,25,0.5526578546976036,,6,20,3.3333333333333335
726,False,"Dan Carlin's Hardcore History Twitter feed quote: Yes, I know the show is late... endquote",19,272796,95,20972371,True,HardcoreHistory,10591,False,4202,bot,2.5204664445502143,0.004521656354117087,0.00034824557544832035,15,90,0.9996518756573137,,15,76,5.066666666666666
727,False,@cryptopartynyc and sometimes @arthackday organizer. @freedomofpress digital security trainer. Sometimes writer. Opinions my own but you can have some. He/him.,27563,2783,1078,9444872,True,huertanix,28824,False,4692,human,6.143222506393862,5.874467178175618,0.38735177865612647,20,159,0.7207977207977208,,20,140,7.0
728,False,"Mom of 3, known to be funny occasionally, die hard Yankees fan.",4019,110,1112,46662096,True,LAWTURK,508,False,4085,human,0.12435740514075887,0.9838433292533659,10.10909090909091,12,63,0.09001636661211129,,12,52,4.333333333333333
729,False,https://t.co/IJJ7qwILvb,30478,690,619,595075029,True,_AlexisColin_,27720,False,3002,bot,9.233844103930712,10.152564956695537,0.8971014492753623,1,23,0.5271199388846448,,1,23,23.0
730,False,Just Tricey...simple as that:),1864,96,267,111673973,True,ILYtricey,3565,False,3847,human,0.9266961268520926,0.4845334026514167,2.78125,4,30,0.2644628099173554,,4,27,6.75
731,False,Brand Builder & Marketing Consultant / Founder @haute_pro / Art Direction Professor @uatedu / Avid Reader 📚 / Lifelong Learner 💡,5808,2999,3789,848039305,True,Dapzury,8876,False,2883,human,3.078737426292057,2.0145681581685744,1.2634211403801268,21,128,0.44180907483794934,,21,108,5.142857142857143
732,False,"Senior auto analyst @themotleyfool. Cars, tech, cars and tech. Opinions mine, but they can be yours too. He/him. #EPluribusUnum",55769,5408,1526,54534867,True,john__rosevear,11722,True,4060,human,2.887192118226601,13.736206896551725,0.28217455621301774,19,127,0.7799250072108451,,19,109,5.7368421052631575
733,False,Actor. Uncle. Goof. Facebook: https://t.co/xzcEnIZLyD Instagram: coltonlhaynes,2262,1835470,460,114035804,True,ColtonLHaynes,10402,True,3839,human,2.709559781193019,0.5892159416514717,0.0002506170081777419,7,78,0.99974944578497,,7,72,10.285714285714286
734,True,Do you like fast? Come in! 😁 https://t.co/VD3fc8nyqL,179,5,0,495453239,True,MaiconSales8,28,False,3105,bot,0.009017713365539453,0.057648953301127216,0.0,8,52,1.0,,8,45,5.625
735,False,"Cuando algo se quiere, siempre se puede. http://t.co/QVd0M8ADKh",3006,284,358,328205906,True,MayaDimas,20257,False,3335,bot,6.074062968515742,0.9013493253373314,1.2605633802816902,8,63,0.4423676012461059,,8,56,7.0
736,True,"Journalist, Writer, Official Presidential Spokesperson, Nigeria, 2011-2015, Senior Research Associate, National Open University of Nigeria, TV Anchor, Arise TV",181,640139,1395,599001082,True,abati1990,43052,True,2998,human,14.360240160106738,0.06037358238825884,0.0021792142019155213,19,159,0.9978255244460933,,19,141,7.421052631578948
737,False,"We teach students to learn!  Math, reading, writing, studing skills, ACT and SAT prep.",6,85,128,73141088,True,GPLConway,5820,False,3995,bot,1.4568210262828536,0.001501877346683354,1.5058823529411764,15,86,0.39906103286384975,,14,72,5.142857142857143
738,False,"Composer, #Phillies fan • Roomba enthusiast • @CurtisInstitute composition faculty, @Curtis2021 artistic director. Opinions 95% my own • insta: davidludwigmusic",16944,4700,703,22549433,True,DLudwigMusic,11689,True,4187,human,2.7917363267255793,4.046811559589204,0.14957446808510638,20,160,0.8698870997593929,,20,141,7.05
739,True,One picture worths 1k words. Day trading investing.,17,1,0,849266279848562689,True,HNoVJngL8In55El,142,False,1232,bot,0.11525974025974026,0.013798701298701298,0.0,8,51,1.0,,8,44,5.5
740,True,Teflon Don,114220,492,856,1377305161,True,Donny_BIGGS,107091,False,2673,human,40.063973063973066,42.73101384212495,1.7398373983739837,2,10,0.3649851632047478,,2,9,4.5
741,False,"Welcome to the World of Wilbekin! I am a Renaissance Man, a Classic Man and a Native Son. #WOW",18068,18587,2874,23335967,True,EmilWilbekin,19596,True,4181,human,4.686917005501076,4.321454197560392,0.15462419970947436,19,94,0.8660826615721542,,19,76,4.0
742,False,ㄣ⃒,1015,1084,361,448009084,True,222CASS,6998,False,3157,human,2.2166613873930947,0.3215077605321508,0.33302583025830257,1,2,0.7501730103806228,,1,2,2.0
743,True,x,19,2,0,221517327,True,garcia7786,22,False,3549,bot,0.006198929275852353,0.005353620738236123,0.0,1,1,1.0,,1,1,1.0
744,False,"Especialista em p* nenhuma /
Só ano par me favorece /
Aquáriano demais /
 @jaugustopires",14681,239,3224,120330430,True,jaugustopires,3267,False,3819,human,0.8554595443833464,3.84420005236973,13.489539748953975,13,88,0.06901530464914814,,15,73,4.866666666666666
745,False,i can babble a little,11,56,0,336069232,True,shwuyiNg_,256,False,3322,human,0.07706201083684527,0.0033112582781456954,0.0,5,21,1.0,,5,17,3.4
746,False,"Sports Editor, International Business Times; Writer, Cockeyed Optimist, Comedy Enthusiast",244,380,355,91491046,True,BobbyIlich,1098,True,3924,human,0.2798165137614679,0.06218144750254842,0.9342105263157895,10,89,0.5170068027210885,,10,80,8.0
747,True,x,2479,47,166,19399072,True,suny1,3073,False,4225,bot,0.7273372781065088,0.5867455621301775,3.5319148936170213,1,1,0.22065727699530516,,1,1,1.0
748,True,x,1419,1,0,848565665283919872,True,nikuteArTeVs4p0,1420,False,1234,bot,1.1507293354943273,1.1499189627228525,0.0,1,1,1.0,,1,1,1.0
749,True,x,226,10,224,2769558896,True,Sumforall,63,False,2185,bot,0.028832951945080093,0.1034324942791762,22.4,1,1,0.042735042735042736,,1,1,1.0
750,False,the party never ends,23513,551,371,438838278,True,_YoungPeterr,77687,False,3168,human,24.522411616161616,7.422032828282828,0.6733212341197822,4,20,0.5976138828633406,,4,17,4.25
751,True,"⚽ Italian Football Player,📍Born in Legnano. Agent 👉 @TmpSoccer | Agency 👉 @StarsonField",29,1104391,33,2932344784,True,DarmianOfficial,243,True,2069,human,0.11744804253262446,0.01401643305944901,2.988072159226216e-05,13,87,0.9999701201712385,,13,75,5.769230769230769
752,True,x,0,1305,1868,44310851,True,Rustemka,5145,False,4095,bot,1.2564102564102564,0.0,1.4314176245210728,1,1,0.41128269776237,,1,1,1.0
753,True,الإحترامُ ؛ يختصِر شخصيتُك إن كنتُ لا أعرفك ويزيدكَهيةً إن كنتُ أعرفَ,23,1,0,877319940465762311,True,vvutykaddrqyxd1,254,False,1155,bot,0.21991341991341992,0.019913419913419914,0.0,12,69,1.0,,12,58,4.833333333333333
754,False,"Writer, screenwriter, author, poet, and blogger. Army Retired. Literary Editor. CDL Trained. Married to the best Mami ever with two children. #BlackLivesMatter",10767,16645,2523,1871975262,True,PeoplesCourt79,24700,False,2528,human,9.770569620253164,4.259098101265823,0.15157705016521478,22,159,0.8683743739565943,,22,138,6.2727272727272725
755,False,300/3000,22081,899,444,3266054594,True,SUZZIRP,15996,False,1874,human,8.535752401280684,11.78281750266809,0.4938820912124583,1,8,0.6693968726731199,,1,8,8.0
756,False,😗✌🏻,16893,1290,862,301729291,True,larissavvaz,19959,False,3379,human,5.906777153003847,4.999408108907961,0.6682170542635659,1,3,0.5994423791821561,,1,3,3.0
757,False,الحساب الأول في تويتر الذي يقدم لكم المعلومات الغريبة (بالمصادر) - للإعلان واتساب 0548888840,4,1672795,1,1027350758,True,EH3H,40432,False,2797,human,14.455488022881658,0.0014301036825169824,5.978018824781279e-07,14,92,0.9999994021984749,,14,79,5.642857142857143
758,False,"Father, son, brother, sailor, cyclist, plasma physicist and once an acceptable koala perch.",1022,72,224,8652512,True,reinrag1a,1157,False,4732,human,0.2445054945054945,0.21597633136094674,3.111111111111111,13,91,0.24324324324324326,,13,79,6.076923076923077
759,False,"The Official Twitter of Fashion Designer Vivienne Tam. http://t.co/sGeZQAEOOA
https://t.co/SvDMbjQsZe",741,13286,364,19924969,True,VivienneTam,3670,False,4215,human,0.8706998813760379,0.17580071174377224,0.0273972602739726,9,101,0.9733333333333334,,10,92,9.2
760,False,Moda y calidad al mejor precio de una manera sostenible.,428,173010,344,788792041,True,hmchile,5020,True,2912,human,1.723901098901099,0.14697802197802198,0.0019883243743136236,10,56,0.9980156212143937,,10,47,4.7
761,True,узыка моя жизн...общение важная ее чась...,91,1,0,901417443633098756,True,unvxsrhs2064,180,False,1088,human,0.16544117647058823,0.08363970588235294,0.0,6,42,1.0,,6,37,6.166666666666667
762,False,x,925,755,197,318924291,True,EmmaLucyRoberts,18799,False,3351,human,5.609967173977917,0.27603700387943897,0.2609271523178808,1,1,0.7930672268907563,,1,1,1.0
763,True,x,120,1,0,890678446698975233,True,bwnyzadyqqf1714,239,False,1118,human,0.21377459749552774,0.1073345259391771,0.0,1,1,1.0,,1,1,1.0
764,False,Never underestimate the power of prayer. #JesusIsLord #BabyLivesMatter #Abolitionist #NothingIsAsItAppears #ProtectTheChildren Philippians 4:6 Matthew 18:6,85903,1751,1863,375135445,True,AnneGlenn74,138468,False,3258,human,42.500920810313076,26.366789441375076,1.0639634494574528,15,155,0.48450470392916434,,15,141,9.4
765,False,"7 lives left. Dad to Logan, Jack and Julia. 1999 PSU grad and @13WHAM Meteorologist.⛈️☀️🌪️",8812,15510,1207,16522350,True,scotthetsko,16290,True,4341,human,3.752591568762958,2.0299470168164016,0.0778207607994842,15,90,0.9277980498893342,,15,76,5.066666666666666
766,True,"Tweets majestic imagery of traffic. Inspired by @choochoobot
 // bot by @xxRobot",21,31,4,708759570319953920,True,vroom_vroom_bot,3547,False,1620,bot,2.189506172839506,0.012962962962962963,0.12903225806451613,12,80,0.8857142857142857,,12,68,5.666666666666667
767,False,"Вечерний Ургант, Первый канал",2,4577055,1,114557496,True,urgantcom,1070,True,3837,human,0.2788636955955173,0.0005212405525149857,2.184810975616417e-07,4,29,0.9999997815189502,,4,26,6.5
768,False,"Author | Actor | Manny on Disney Channel's ""Wizards of Waverly Place""| Director ""Out In The Open"" | My 1st book ""Scripting the Life You Want"" in Stores Now",34390,15548,686,18880069,True,ChristynRoyce,7104,True,4237,human,1.6766580127448667,8.116591928251122,0.04412143040905583,29,155,0.9577430085006776,,29,127,4.379310344827586
769,False,"Follow the blog for Philadelphia dog tips, info, features, and events. Created by a West Philly writer and the dog who rescued her.",915,267,246,3392143521,True,LilDogBigPhilly,1337,False,1848,human,0.7234848484848485,0.49512987012987014,0.9213483146067416,23,131,0.52046783625731,,23,109,4.739130434782608
770,True,Vampirecoin Developer,1332,8,31,766109803764736001,True,aglaidashubina2,1333,False,1462,bot,0.9117647058823529,0.9110807113543091,3.875,2,21,0.20512820512820512,,2,20,10.0
771,True,TB💕 - https://t.co/t12ua2t5ik -,1786,134,383,3300133759,True,itsgxxdy,570,False,1848,human,0.30844155844155846,0.9664502164502164,2.8582089552238807,4,31,0.25918762088974856,,4,28,7.0
772,False,Hi my name is Donna and I'm a Broadway show addict. :),1816,117,0,61868891,True,bwaybound31,2805,False,4036,human,0.6949950445986125,0.4499504459861249,0.0,12,54,1.0,,12,43,3.5833333333333335
