created_at,default_profile,description,favourites_count,followers_count,friends_count,location,screen_name,statuses_count,verified,account_age_days,account_type
2017-08-17 02:01:57,True,Growing together as learners as we work hard and spread kindness!,607,87,95,unknown,SharpeTeam,129,False,1098,human
2011-07-04 07:55:55,True,GOD. COUNTRY. HONOR.,71,8834816,699,unknown,imdanielpadilla,3193,True,3334,human
2017-11-16 06:23:07,True,Twerk dancer // Your favorite. Check this https://t.co/kjGKrJ4LHW,422,22,381,unknown,Abishop992002,87,False,1007,bot
2016-08-17 11:50:10,True,Skeincoin is a cryptographic currency that uses the Skein hashing algorithm combined with SHA256 hashing.,1332,8,19,unknown,belousov_gustav,1332,False,1462,bot
2009-09-01 03:00:05,True,,4561,172,306,"Milwaukee, WI",JoelZawada,3488,False,4005,human
2012-01-15 16:32:35,False,Loan coach at @mancity & Aspiring DJ,88,753678,116,"England, United Kingdom",JoleonLescott,4202,True,3138,human
2017-06-24 17:33:18,True,"the truth will set you free, but first it’ll piss you off",12596,25,1005,"North Carolina, USA",helloagntcooper,2850,False,1151,human
2014-06-09 15:29:16,True,,10952,116,65,unknown,FlemingShasta,2630,False,2262,human
2012-02-28 18:51:07,False,"Husband, Father x3, NY Times Best Selling Author, Super Bowl Champ, GBP All-Time Leading Receiver, 2012 DWTS Champ, GBP HOF, WI HOF IG:donald_driver80",7591,759216,1934,"Flower Mound, TX",Donald_Driver80,11799,True,3094,human
2013-03-11 20:47:36,False,"Coach, Mentor, and Author",490,830848,59,"Los Angeles, CA",PhilJackson11,770,True,2717,human
2009-12-26 20:12:31,False,instagram: @nico__riera,262,1044824,161,all around,nico_riera,4097,True,3888,human
2011-01-29 14:34:12,False,Metade homem,1860,109,141,"Londrina, Brasil",mat_qq,16726,False,3489,human
2016-06-24 18:37:34,False,,17928,200,276,"São Paulo, Brasil",LuccaxSantos,15708,False,1516,human
2012-10-20 09:09:25,True,,300,11,61,Navi Mumbai,vikramitc,478,False,2860,human
2009-05-13 09:04:14,False,,1437,7,10,CA,maplestorycrazd,2097,False,4116,bot
2009-07-27 23:54:36,False,,1,80284,0,unknown,ShanieceH,3622,True,4040,human
2013-01-27 13:23:01,False,,71,20,31,unknown,rejoyceyyy,85,False,2760,bot
2009-03-04 04:00:07,False,I'm charming; you'll probably like me.  she/her,2625,204,160,st. louis,tarattack,35303,False,4186,human
2011-05-19 03:33:32,False,ultimate food purist,1200,101,108,unknown,JrizzyJin,9657,False,3380,human
2016-04-25 19:12:17,True,'Can we please have a Tumblr that does this for every academic paper?' https://t.co/4lAcklaCZD Yes! https://t.co/QqEtZ6hbU7 #PotterPaper bot by @hugovk.,10,688,1,Hogwarts Library,PotterPapers,5494,False,1576,bot
2014-03-15 22:23:36,False,"Di'jaKno LIFE is Crazi! Learn, Laugh, Invent, Read, Write, Discuss, Trends. Di'jaKno da Imaginable. http://t.co/9M93uuZwkY",1,55,76,"New York, New York ",DiJaKno,14514,False,2348,bot
2012-07-19 13:41:42,False,"@CNNi's flagship international business programme. @RichardQuest is LIVE Weekdays: #QMB 3pm ET/ 8pm UK, #TheExpress 12pm ET/ 5pm UK @NYSE",435,29143,360,"New York, NY",questCNN,3848,True,2952,human
2014-03-26 00:02:54,False,@villarrealistt 💛🦋💍,25710,370,194,Estoy con mi vanny ❤️,adan3000FC,23452,False,2338,human
2013-02-22 23:58:27,True,,1362,12,0,unknown,rickplante27,1778,False,2734,bot
2014-10-09 14:06:36,False,,3593,400,277,"Port Orange, FL",ColbclarkColby,5844,False,2140,human
2016-06-26 05:23:35,False,Editor of the Liberty Courier,16872,727,4995,unknown,SilenceFranklin,20544,False,1515,human
2011-12-28 14:02:55,False,Student of investing & trading / DFS & Poker / #AlwaysBeGrateful / Failure = Delayed Success / Shared ideas NOT advice. Trade YOUR plan #BeHumble #OneDayAtATime,49261,13933,244,unknown,MDTrades12,29580,False,3156,human
2012-08-05 03:43:52,True,Creator: Zombie with a Shotgun @zombiewashotgun NOW ON AMAZON (free with subscription) and FREE ON TUBI👉 https://t.co/YAH4TwqRoV,31475,235653,259168,"New York, NY",hiltonarielruiz,27895,False,2936,bot
2012-08-31 17:39:53,False,"Aspiring movie critic.
Movie, TV, and Wedding enthusiast.",16978,211,524,"Arlington, VA",MKLedbetter,11805,False,2909,human
2010-06-27 21:18:29,False,"At the intersection of art, music, literature & photography.",9522,54535,2053,somewhere between Venus & Mars,ofVerona,27063,True,3705,human
2017-07-19 05:48:47,True,"Dead on the inside but highly caffeinated nightshift cardiac NP, cock-blocking Jesus one EKG at a time.",235,1115,317,unknown,sassyinscrubsRN,281,False,1127,human
2016-10-05 15:03:00,True,I like crypto and tuna fishing.,10,32,162,Moon🚀,Tampa_Trader,420,False,1413,bot
2009-10-23 08:56:43,False,proudly South African....,10850,1454004,848,South Africa,GraemeSmith49,3331,True,3953,human
2017-04-05 12:56:13,True,Diogenes' first dictum: the more heavily man is supposed to be taxed Making money investing.,14,1,0,Lubbock,CmJFRepi13JFtVA,107,False,1231,bot
2011-05-24 19:47:37,False,JUGADOR DEL REAL MADRID! Instagram iscoalarcon,211,5569149,297,Arroyo de la miel,isco_alarcon,1011,True,3374,human
2015-07-14 05:34:07,False,I like the oranges and the blues.,2077,26,111,"California, USA",hallesparrow,1794,False,1863,human
2016-03-30 02:04:55,True,Come to my site 🧡🧡🧡 https://t.co/ulwc9RewQG,92,8,115,unknown,Fuckmyjobsuckit,27,False,1603,bot
2011-11-22 04:17:57,False,Fear is his name but his friends still call him God,46398,3127,4355,"Chicago, IL",jakerobison1,55319,False,3193,human
2014-06-11 20:37:55,True,,18239,391,276,unknown,Elysedeanna,12739,False,2260,bot
2012-07-06 02:02:52,False,"#Twins, Mental Health Students and #ABAtherapist 💙
SuperJunior+ELF, Potterhead, Outlander, book lover & world traveler 
희망은 내겐 잠들지 않는 꿈",271,166,310,lovekyu7 & dreamhae ➡,Jtwins03,7707,False,2966,human
2012-04-20 13:49:25,False,"ダイエットの成功を目指す、あなたモチベーションを上げ続けるためのアカウントです。 
LINEでダイエットサポートのアカウント「ダイエットトレーナー」も展開しているので、登録してみてください。 #LINEでダイエット",1666,130813,0,unknown,_diet_meigen_,35842,False,3042,bot
2014-05-31 02:39:21,True,Professional homo. I hate coconut.  #BlackLivesMatter,27962,859,882,"Massachusetts, USA",BillzIsMyName,27250,False,2272,human
2009-03-22 16:48:57,False,"Husband, Father, Patriot and Home Improvement Adventurer -  Any views here are my own and do not necessarily represent my employer.",667,405,2224,"ÜT: 35.6865508,-78.6154101",LJKERYC,2985,False,4167,human
2010-07-09 04:22:46,False,,151,25739,1,unknown,erickimphoto,24917,False,3694,human
2018-02-25 22:04:49,True,source at https://t.co/xS4mDaLUFo,0,6,0,unknown,wolf_clock,42928,False,905,bot
2016-08-01 09:59:53,True,Come in😁 https://t.co/uFwSptx3dK,226,12,0,unknown,yuanzi364139222,53,False,1479,bot
2009-03-21 18:03:44,False,"segunda, quinta e sábado no porta dos fundos
quarta na Folha
sexta na HBO",2575,1433938,1452,Rio,gduvivier,11817,True,4168,human
2009-04-11 14:04:39,False,Fashion Designer & Luxury Blogger | Arabia Style Icon 2017 | Humanitarian🕊,1670,11708,902,Jeddah,TamaraAlGabbani,18478,False,4147,human
2008-12-22 04:52:20,False,"@bespokeinvest Macro Strategist | Econ, macro & home cooking | @Canada expat @DukeFOOTBALL alum | Even the blind squirrel get a nut sometime | M+M",144037,24187,1070,"Charlotte, NC",pearkes,194969,False,4258,human
2009-04-25 02:12:15,False,"Nova Scotia born. Ontario’s Heritage, Sport, Tourism and Culture Minister. Nepean MPP. Proud Canadian. 🇨🇦",2221,29922,4174,Ottawa,MacLeodLisa,48049,True,4134,human
2018-03-19 12:01:24,False,☆ My name is Hélène. I’m a sunny girl in love with Harry Styles.,253,32,93,"New York, USA",4NG3L0NF1R3,333,False,883,bot
2012-02-12 15:22:26,False,"Yeah, but I do it backwards & in high heels - Ginger Rogers. Boston sports. Litigator. Hair flipping & prancing. Green grapes. Facetiously swaggy. Quaranqueen.",283638,83887,6416,The Queen of Boston,HellOnHeelsGirl,51158,False,3110,bot
2015-09-16 11:03:31,True,,3799,443,19,unknown,EmaanSaqib1,1170,False,1798,bot
2008-12-02 19:17:07,False,"THE news source for Northern Virginia. Get us in print, and online at http://t.co/Lj86dt6QjH.",285,122258,1364,Northern Virginia,InsideNoVA,41607,False,4277,bot
2011-01-03 23:53:07,False,Do you like fast? Come in! 😁 https://t.co/tsWzRk6gpL,336,60,0,unknown,FeR_AnZiH,143,False,3515,bot
2010-10-02 01:02:16,False,,2144,3,3,Los Angeles,Bigbrowncouch,3038,False,3609,bot
2015-11-20 03:29:36,True,Lsue ⚽️| God,27788,1015,914,"Houston, TX",betoogarciaa10,10917,False,1734,human
2010-02-05 09:02:36,False,"- I think it's time to pursuit new things, make dreams and move forward to my aim by changing. - Work experiences : PLM, KM, HRM",2386,84,67,South Korea,CreRacoon,9189,False,3848,bot
2014-12-29 20:16:08,False,shsu,16017,678,676,Houston,melyxxo,12039,False,2059,human
2012-01-25 04:19:17,False,,2209,55,281,unknown,letrasblancas,3046,False,3129,bot
2011-06-03 01:48:45,True,Wena,11230,347277,2470,unknown,Guatonsalinas,35846,False,3365,human
2009-04-07 06:39:57,False,The most important political position is Citizen. Realist questioning *everything*. #HipHopAllDay #BlackLivesMatter #GOPGottaGo,7707,886,1380,"New York, NY, USA",Mystics_Blues,118240,False,4152,human
2009-02-04 07:17:03,False,"Councillor - City of Newcastle, Awabakal land. Broadcaster & multimedia producer.  
 carolduncan111@gmail.com",54128,16906,6493,Newcastle/Sydney,carolduncan,17290,True,4214,human
2012-11-08 19:27:20,False,Interests include #bodybuilding #fitness #investing #economics #COBOL #helpYOUgetGAINS #w2muscle,97786,18693,19804,"Missouri, USA",helpYOUgetGAINS,326061,False,2840,human
2009-04-15 01:15:26,False,"I am that Michigan Woman! Nurse, wife, mom,grandma, Democrat.",7755,141,233,unknown,justaverage1,27069,False,4144,human
2014-04-14 00:42:17,False,"play with me at your own risk

1998",25760,16244,1,📍finding myself,1RealRhino,42,False,2319,human
2015-08-05 13:46:20,True,GGC,5785,134,155,Lille,nicolas_goeman,12198,False,1840,human
2011-07-02 17:02:44,False,"Surreality of dreams forged into digital abstracts.

 #digitalart #artist #fractals #visionaryart #cryptoart #psychedelicart #abstract #artprints #music",4150,6608,6259,Slovenská republika,FreshSmackArt,22616,False,3335,human
2012-09-20 16:04:10,False,Weekdays on @foxbusiness at 4 pm ET @MelissaAFrancis & @connellmcshane bring you breaking news after the bell and explain what it means for you & the markets.,746,7108,452,New York City,AftertheBell,4505,True,2889,human
2013-10-09 02:25:34,True,"Mom of grown children, work full time, love glamping , atv’s, boating, lake life and my friends and family. Trying to navigate life w/o kids.",21662,54,388,"Minnesota, USA",ddwyer25719,4492,False,2506,human
2011-10-18 16:12:28,False,"Di Parma, ma avrei preferito Manchester. Once a Mod, always a Mod. #instagram: @bolly_suite152",26939,1226,397,Parma ,ilbolly,47429,False,3227,bot
2013-11-17 10:59:48,True,A forced kindness deserves no thanks.,1471,35,0,unknown,JulieZhong1993,2085,False,2466,bot
2012-12-04 19:29:44,True,,1033,17,0,unknown,senecah77,1641,False,2814,bot
2011-01-16 21:49:48,False,♎️⚖️💖,9013,1340,619,+5518,_carollsantos,83191,False,3502,human
2010-06-01 14:54:33,False,"Sateluco por adopción y convicción, necio, obstinado y creyente que la vida no es tan seria. Conferencias y PR: rmacias@caskarita.com",54,2533859,547,Mexico,GarciaPosti,124671,True,3731,human
2015-05-22 22:23:35,False,😈BORN TO RULE IS OUT NOW😈,21861,16917,1539,"Los Angeles, CA",TRANSVIOLETBAND,6524,True,1915,human
2013-12-02 00:36:21,True,UTRGV🦉 /22\,8419,432,648,"Edinburg, TX",Ricky_garccia,2948,False,2452,human
2011-02-15 13:35:30,True,바보인척하는 천재같은바보,67,701861,554,"Gangnam-gu, Republic of Korea",Juna0465,3841,True,3472,human
2010-06-02 10:27:57,False,原稿やってる？　@mae365が欲しくて作った原稿ユーリbot。24時間見張ってるツンツンデレ。ユーリも疲れてるらしくたまに寝てたり無視するけどいじめないであげてね。元々身内用だったのでフォローの際はご注意を。フォローのみ手動でまとめて。※ご要望はDMで,0,714,747,あんたのうしろ,genkou_yuri,1258100,False,3731,bot
2009-05-11 17:50:20,True,Im just the bomb!  Ask around - its true,2212,78,0,"Washington, DC",JaJaLaRue,3744,False,4117,human
2009-09-20 19:16:35,False,Indian actress. Director: A Death in the Gunj.,7128,2348079,755,India,konkonas,4448,True,3985,human
2010-03-25 12:00:09,False,Nico Marquardt's Official Twitter,936,186743,248,"Potsdam, Germany",NicoMarquardt,290,True,3799,human
2012-05-10 19:18:24,False,Groovy '19,2670,69,0,unknown,chazhaley7,4839,False,3022,bot
2009-04-03 21:49:52,True,,667,18,168,"Washington, DC",kmb10,121,False,4155,human
2016-08-18 03:08:36,True,"On time, Every Time",1231,14,0,unknown,logginmishin,1231,False,1462,bot
2016-08-01 17:04:21,False,但行好事，莫问前程。,3010,14,501,"北京, 中华人民共和国",ichenkeck,23,False,1478,bot
2010-04-15 18:21:15,False,"LUCKDRAGON, ACTOR AND MOTIVATIONAL SPEAKER. I LIKE CHILDREN.",6951,1009,645,FANTASIA / HOLLYWOOD,FalkorTheDragon,1201,False,3778,human
2009-03-09 04:48:13,False,Serving in New Delhi as Australia’s High Commissioner to India and Ambassador-designate to Bhutan. For official account visit @AusHCIndia. 🦚,2554,49633,2874,"New Delhi, India ",barryofarrell,30298,True,4181,human
2011-11-18 14:18:25,True,Willing to wait in line at least 5 days to vote.,1111,23,162,"Apex, NC",GuggyFresh,1079,False,3196,human
2009-04-17 03:45:05,True,I have no idea what I'm doing basically ever.,7380,95,288,"Wilmington, DE",Loomf,4156,False,4142,human
2009-05-20 18:06:59,False,"Drawist. Writist. Creatist. Always making.
Redbubble: https://t.co/gyyV8xyDlR
Tapas: https://t.co/F8Wr44k6F7",29660,111,176,"Plamplimpicopl, South Carolina",bootleg_bird,3505,False,4108,human
2016-07-22 14:59:42,True,Actor,127,56357,56,"Los Angeles, CA",joelkinnaman,301,True,1488,human
2011-05-26 04:25:13,False,Director Scottish Darts Exhibitions Ltd 🏴󠁧󠁢󠁳󠁣󠁴󠁿🏴󠁧󠁢󠁳󠁣󠁴󠁿🏴󠁧󠁢󠁳󠁣󠁴󠁿,1953,2631,2316,Scotland ,DavieHanson180,7886,False,3373,human
2014-09-16 05:00:53,True,,1429,154,0,unknown,blendzino,1807,False,2164,bot
2015-05-20 12:29:01,False,"Tweeting every Finnish word. Began in 2015 and will complete in 2020. By @hugovk, idea by @tkoola, shoutout to @everyword and @EveryFinnishNo!",69,2557,91,"Helsinki, Finlandia",kaikkisanat,88757,False,1917,bot
2015-10-02 23:52:27,False,"game dev / musician 📯 / noisy person. I work @harmonix (@fusergame!) but these are my personal, carefully handcrafted tweets (she/they)",2260,337,624,In the moment,JackieFaze,1694,False,1782,human
2010-10-15 22:50:49,False,,1416,22,147,Texas,daniyvette79,2077,False,3595,bot
2009-09-22 06:20:21,False,"Cmo/Director of content development unit ATV ❤️my WIFE n DnF.DUTA SHURE N ACPEACEYALLLOVERS BUSINESS ICON ENTERTAINMENT SEBA2016 DUTA AEROCAR,CHAIRMAN IDEALYST",6776,410619,209,"3.141212,101.708",datoacmizal,80614,True,3984,human
2007-11-25 01:59:05,False,Who writes this stuff. COMEDIAN • For tour dates and “Podcast: The Musical:” https://t.co/TYrQFwTSue,34959,23770,13495,"Los Angeles, CA",ericschwartz,11549,True,4651,human
2017-06-21 01:09:56,True,,38,2,0,unknown,rachtarfilnjgk1,288,False,1155,bot
2013-01-07 02:02:20,True,"Hi Yeom! B2ST's Gikwang. PelvicBoneKwang. American Dance anyone? ㅋㅋㅋ
I'm the guy your mom warned you about, but the same guy she wants you to marry. Mhm.",2232,74,0,In Your Room.,whoreleekikwang,3269,False,2781,bot
2010-07-08 07:54:07,True,,151,896398,36,unknown,hoya1991,757,True,3695,human
2012-10-11 09:52:34,True,,2090,20,207,"Leucadia, CA",odetogroovy,2865,False,2869,bot
2010-11-15 11:40:04,False,"Sometimes it’s James, sometimes it’s the @latelateshow digital team. We dont read DMs. x",948,10903423,2569,"Los Angeles, CA",JKCorden,13918,True,3564,human
2011-11-29 12:16:12,False,▪ Lebanese Singer ▪ Ambassador of European Union for youth ▪️Ambassador of Lebanese Red Cross ▪️ To subscribe (check link inside my bio) 🔽,25377,4088832,193,"Beirut, Lebanon",yara_lb,69836,True,3185,human
2009-03-12 03:27:20,False,@OHIOU and @OFA alum. Carry me Ohio.,18789,125,419,"Columbus, OH",jennalynnb,6812,False,4178,human
2017-02-27 22:41:11,True,Brazilian • Advocate for human rights and sustainable development • @de_usp and @Harvard_Law alumna,759,314,438,"Sao Paulo, Brazil",JuliaCunhaCruz,263,False,1268,human
2009-08-12 01:18:50,True,,1136,12,64,unknown,yappleo,1795,False,4025,bot
2013-06-03 20:49:38,True,,2530,90,110,unknown,juhennessey,3727,False,2633,bot
2012-07-30 03:56:48,True,Loading.......,17936,623,169,"Grand Rapids, MI",MichaelKimble11,52123,False,2942,human
2012-02-25 11:36:12,False,,272,270,243,unknown,Pinkpantanq_,4094,False,3097,human
2010-08-18 00:05:54,False,2D artist • avid pup lover • wannabe big shot,1956,42,0,"San Diego, CA",soyelfuego,3591,False,3654,human
2011-07-02 21:27:35,False,Actress & Top Model - MGMT: BGolden@PinkHammerEnt.com,27255,45632,584,"Los Angeles, CA",MsIsisKing,29864,True,3335,human
2011-12-17 14:17:04,True,tam bağımsız tam 35,1333,44,413,izmir,kemal_akgulhotm,1785,False,3167,bot
2012-07-09 07:20:48,False,,72,16,0,soeul korea,wisnuharymukti,116,False,2963,human
2013-07-30 11:54:06,False,"Broadcaster & Journo | Finance & Sport🖊️@thetimes @TTMoneyMentor 🎥🎙️@timesradio @talkRADIO
Podcast=@thisismoney Won awards. Coach ⚽️ My views 🇳🇴🇬🇧",16133,8746,1325,"Inglaterra, Reino Unido",GECFrost,267,True,2576,human
2015-06-07 21:24:21,True,,1242,9,44,unknown,lyfoan_li,1978,False,1899,bot
2009-08-23 09:23:05,True,This dude abides.,1468,131,337,unknown,jakegbarton,3052,False,4014,human
2010-09-20 01:37:48,False,RUN THIS UP https://t.co/zaquPlENHN,21847,828912,416435,smoothbangers@gmail.com,LouyFierce,23433,True,3621,human
2017-06-21 00:56:10,True,من اب مااااانواااااااا,34,1,0,unknown,etzfdyepyhlpe11,276,False,1155,bot
2017-06-16 18:27:55,True,استودعتكمالل .,87,1,0,unknown,poygxvwsrtvrp21,413,False,1159,bot
2012-04-01 02:44:23,False,"Offering creative to unique surfboards,for homes & businesses worldwide! Our clients are who we follow! 👉🏽(805) 573-0739 #Socal",4267,331,254,Southern California,chubbysurf,2666,False,3062,human
2012-04-11 19:21:54,False,Panda Cash Back is a rebate cash back that provide the highest cash back for its member.,27,1740,0,USA,PandaCashBack,2202,False,3051,human
2009-03-28 03:06:01,False,Life's a banquet and most poor suckers are starving to death! Auntie Mame,9475,142,433,Middle Tennessee,feedinggroom,14444,False,4162,human
2009-06-25 03:32:16,False,Give me at LEAST 50 feet,13457,151,492,mid-west,iamwatertribe,8593,False,4073,human
2012-02-07 17:34:11,False,From London to Leeds via Ipswich. My views are mine and mine only. Bolly_26 on Twitch. bollythewolf on Xbox Live. #COYS,505,234,732,"Leeds, UK",DanTheRussell,5620,False,3115,human
2009-06-22 00:11:14,False,"Nate, Morgan, Nic, Quinn, Jordon - we are #SpencersOwn.
#LivinInTheMoment our new single is on iTunes.",486,4764,3023,Nashville. TN,spencersown,1705,True,4076,human
2010-11-10 08:05:45,False,Software Engineer !!!,10275,951,795,Bengaluru ,iampoogowda,11028,False,3570,human
2015-03-20 17:01:33,False,"Full-time Systems Architect. Nothing should be taken as trade advice, EVER. Do your own DD.
freedom over security",85553,1674,1314,blow me,falafeldiaper1,77076,False,1978,human
2010-05-03 14:56:59,True,Humble baby. Gamer \\ Health. Waiting you at https://t.co/HE4PWb3oPt,396,18,0,unknown,nenemeza,72,False,3760,bot
2013-10-20 18:35:01,True,OLLU softball,28265,1669,686,"San Antonio, TX",maddieenunn,36905,False,2494,human
2010-07-26 02:07:27,False,"Helping Producers learn How to License Music on TV, Find Real Beat Buyers, Build Their Beat Business, Free Sample Packs and More! Curated by Gummy Beatz",23903,349919,329242,Worldwide,ProducerPower,86142,False,3677,human
2009-06-29 00:15:42,False,"Labor Movement Researcher, Activist, Campaigner, Organizer, Educator, Writer & Socialist.🌹",15855,2590,4166,"New York, NY",EricDirnbach,9025,False,4069,human
2017-06-21 13:25:46,True,,66,0,0,unknown,zwihshxxbodfm81,293,False,1154,bot
2011-05-31 19:18:19,True,,950,66,0,unknown,RoufChoudhury,1409,False,3367,bot
2016-10-07 10:57:22,True,That's my name,346,0,20,unknown,vasiliystcz,346,False,1411,bot
2017-07-12 12:11:48,False,"Managing Director of Programs for @NCSECS striving to disrupt the status quo in education. #equity #inclusion 🏀📚🍉 Wife, new  mom, athlete, and more. she/her",14123,850,2093,"San Francisco, CA",MeganOhlssen,2117,False,1133,human
2014-01-09 12:50:58,True,The Catamount Trail is Vermont's 300 mile long end-to-end ski trail. We advocate for BC skiers of all types and offer many different BC experiences (often free),0,348,0,unknown,CatamountTrail,1910,False,2413,human
2011-10-15 17:25:20,False,"Educatore professionale e Coordinatore politiche giovanili. L’educazione comincia dalla consapevolezza che “cambiare è difficile, ma è possibile”.",11411,289,936,"Bergamo, Lombardia",AleQuinto1,3558,False,3230,human
2009-07-27 22:41:54,False,Cantautor y Actor Mexicano - https://t.co/YIivBoHgD0 https://t.co/urIuihHY4F contacto@fraternitytalent.com contrataciones 55 47395024,11437,921032,619,Mexico City,manedelaparra,35073,True,4040,human
2009-11-02 21:42:03,False,Actress/Part Time Lesbian ➕ Owner of @ohsob1 🌻,2796,563609,952, Instagram-brookelevivincent,BrookeLVincent,28793,True,3942,human
2009-04-20 05:05:43,False,"A young brother who is all about school,family, and my music",13,343,0,"ÜT: 41.736273,-87.691623",LaBree85,8561,False,4139,human
2009-06-09 23:29:09,False,"Optimist 📈 Communications & Social/Digital Media Marketer 👩🏻‍💻 Fitness junkie 🏋 Former @hornets & @espn digital.✌🏼️💜☀️ Be kind, always.",2588,6899,1467,"Charlotte, NC",Eryn,6909,True,4088,human
2013-04-17 07:09:06,True,,1416,15,340,unknown,liupu9,2147,False,2681,bot
2009-03-21 06:39:36,False,"This Wild Life|@mrgnbrooke👰🏻 Pittsburgh born, living in SLC. WARNING I only tweet about sports.",14931,126044,174,"Salt Lake City, UT",AdelTWL,22809,True,4169,human
2009-07-19 22:57:20,False,Costume designer \ DC fan. Waiting you at https://t.co/dO6BSLWcSr,61,259,0,Euzkadi,Sasetaurrena,784,False,4048,bot
2012-08-09 21:10:22,True,Relentlessly pursuing justice for all. Mom | DMPS Associate Principal | State Leader of @SEL4IA | JL of DSM EVP | Exercise Enthusiast | she/her/hers,16147,1500,1457,"Des Moines, IA",marialantz7,7281,False,2931,human
2014-02-13 02:47:45,True,Come to my site 🧡🧡🧡 https://t.co/eSDI887wLM,300,15,309,"Kota,Rajasthan",anushthani,74,False,2379,bot
2017-05-12 22:28:58,True,Words to live by. Tweets out random scenes from Pieter Bruegel the Elder's Netherlandish Proverbs. Created by @RichSherriff,0,12,0,Topsy Turvy World.,NlProverbs,9741,False,1194,bot
2010-04-30 14:41:40,True,,2337,54,259,unknown,likithponnanna1,2790,False,3763,bot
2011-01-15 12:23:20,False,Cosplay fan // Traveler. Check this https://t.co/LFZijCidZd,126,11,0,unknown,Nick_Psathas,43,False,3503,bot
2012-01-03 01:17:10,True,,2580,17,57,unknown,KiairaShukulata,3369,False,3151,bot
2009-02-27 02:18:36,False,The DJ Nailz Show Weekdays 2p-7m @power953 Orlando Nailz Weekends @Power1061 9a-4p Duval BCU09 •UF12• ΑΦΑ • Pro Wrestling Fanatic• /G\ PHA,21199,17286,2382,"🍊rland🍊, Fl via M🌴am🌴",DJNAILZ,67577,True,4191,human
2017-06-23 11:27:43,True,"Conservative Candidate for Police and Crime Commissioner for Leicester, Leicestershire and Rutland.",3779,1470,1847,Leicestershire,Rupert_Matthews,7994,False,1152,human
2014-06-02 12:15:32,False,Office of the Home Minister of India,949,5329447,131,"North Block, New Delhi",HMOIndia,5702,True,2269,human
2010-09-23 14:39:29,False,"Full-service, sole county provider. Nationally recognized for patient satisfaction and growth for the last decade. Always open, always here.",67,748,465,"Indiana, PA",IndianaRegional,2513,False,3617,bot
2013-05-27 01:05:10,True,Concerned video gamer.,1299,5,18,unknown,ReinbachThe3rd,1857,False,2641,bot
2012-12-11 13:53:20,False,あろえってぃだよー★ ラブライブ姐さんやってますよ( ^ω^ )☝︎ たくさんお話ししてください！ 🧡元COMOKのオレンジ🧡 ただいま０歳児育児中🍼✨,6077,866,982,わしわし党推し,aroettey,47252,False,2807,human
2009-10-03 07:02:28,False,"Welcome to the official Twitter of designer, Monique Lhuillier. Discover the world of ML!",2575,43175,498,Los Angeles,M_Lhuillier,5109,True,3973,human
2013-05-15 23:18:02,True,💔🙏🏽rest easy C.L.B.,7703,12,29,unknown,freak_some,3665,False,2652,bot
2015-11-25 01:45:55,True,These bots ain't free!,12,42,10,unknown,pleading_bot,41283,False,1729,bot
2013-03-16 11:37:43,True,Cute lady. Cosplayer \\ Health. Check this https://t.co/nNjLonJ3Oj,183,4,0,unknown,MOHAMMADOL1,45,False,2712,bot
2009-01-23 23:37:00,False,NYC 📍 Pop Culture/Fashion Journalist 👨🏻‍💻 OJ&B The Podcast - https://t.co/6v4goA4rsR 🎧 @sociallifemag Jewelry & Watch Editor 💎 @usweekly Fashion Police 🚔,4413,3766,1779,"New York, NY",JonathanValdez,62009,False,4225,human
2009-07-10 23:40:59,False,Songwriter. Producer.  inquiries: iankeaggymusic@gmail.com,8,57583,456,Nashville,IanKeaggy,13929,True,4057,human
2014-03-06 19:49:05,True,,588,9,0,unknown,itsxthatxpiff,879,False,2357,bot
2013-12-22 21:21:52,True,back at it again,3219,37,0,"Los Angeles, CA",cloudmakermike,3945,False,2431,bot
2009-12-16 20:10:19,False,"Celebrity Chef, TV Personality, Food Columnist, Lover of GREAT Wine, Humanitarian. LIVE, LOVE, LAUGH and most of all EAT! Savor all the flavors of LIFE!",1278,9239,455,"Los Angeles, CA",chefkaichase,3738,False,3898,human
2009-05-10 14:13:28,False,,4688,19,157,"Fairview, TN",Jenny1982_20,2437,False,4118,human
2010-04-19 02:26:43,False,raised by wolves. i like the talking heads and eating vegetables. cute in person. she/her,6142,131,229,"North Carolina, USA",iamlilmichelle,5725,False,3775,human
2009-06-27 05:00:32,False,Pussy ; Kash ; Kush,14,564,0,your mom,14Hernandez14,252,False,4071,human
2016-01-02 22:42:33,True,Taylor Stan since Tim McGraw 💙 her music changed my life. would love to meet her one day. I’m a songwriter/author looking to make it one day 🥰 they/them,43875,934,1609,unknown,INTHAFsostay,23280,False,1690,human
2012-01-18 15:58:31,True,,2435,10,0,unknown,ExpeditionClube,3422,False,3135,bot
2014-10-07 02:39:25,False,yeehaw e-girl | 20 | 🎬,10977,784,729,dtx,poppunkmads,2490,False,2143,human
2010-02-05 23:11:56,False,Husband. Father of three. Runner. Montana's 24th Governor.,299,195882,704,unknown,GovernorBullock,8628,True,3847,human
2012-08-23 00:45:39,False,"Artist/NJ/🌍

https://t.co/CRij4M19Ib",39930,1532,1693,"New Jersey, USA",LuckyRubianoo,8261,False,2918,human
2009-04-21 18:25:33,False,Jennifer Hudson is an Academy Award-winning actress and a Grammy Award-winning recording artist. Follow Jennifer on Instagram - https://t.co/KGVzgL6wgT,128,3942631,652,Chicago,IAMJHUD,16477,True,4137,human
