"id","annotations__id","annotations__completed_by","annotations__result__value__choices__-","annotations__result__id","annotations__result__from_name","annotations__result__to_name","annotations__result__type","annotations__result__origin","annotations__was_cancelled","annotations__ground_truth","annotations__created_at","annotations__updated_at","annotations__lead_time","annotations__result_count","annotations__task","annotations__project","annotations__parent_prediction","annotations__parent_annotation","file_upload","data__Unnamed: 0","data__id","data__username","data__text","data__retweet_count","data__like_count","data__created_at","created_at","updated_at","inner_id","total_annotations","cancelled_annotations","total_predictions","comment_count","unresolved_comment_count","last_comment_updated_at","project","updated_by"
"2505","2330","1","Negative","Br1ZwfXnDW","sentiment","text","choices","manual","False","False","2023-02-27T12:44:24.444336Z","2023-02-27T12:44:24.444336Z","1.138","0","2505","19","null","null","5d4119fc-humandsuperboy.csv","108","1615293667010572288","dsuperboy","Pembaca hari ini tidak semua punya waktu untuk menemukanmu. Terlalu deras arus informasi setiap  hari. Kalau kamu —… https://t.co/y1OhuuezT2","18","247","2023-01-17 10:23:15+00:00","2023-02-27T07:11:57.958617Z","2023-02-27T12:44:24.549068Z","109","1","0","0","0","0","null","19","1"
"2506","2331","1","Negative","SOiqVxifNI","sentiment","text","choices","manual","False","False","2023-02-27T12:44:25.979015Z","2023-02-27T12:44:25.979015Z","0.906","0","2506","19","null","null","5d4119fc-humandsuperboy.csv","109","1615293094123167744","dsuperboy","Kalau mentok diperdebatan sastra vs bukan sastra. Puisi vs bukan puisi. Dunia akan bergerak terus. Pilihan hiburan… https://t.co/dfX6C02V0r","10","196","2023-01-17 10:20:58+00:00","2023-02-27T07:11:57.958617Z","2023-02-27T12:44:26.144503Z","110","1","0","0","0","0","null","19","1"
"2507","2332","1","Negative","DrGHRHgc3J","sentiment","text","choices","manual","False","False","2023-02-27T12:44:27.645956Z","2023-02-27T12:44:27.646976Z","0.922","0","2507","19","null","null","5d4119fc-humandsuperboy.csv","110","1615292484485255168","dsuperboy","Tantangan buku hari ini bukan hanya buku lain, penulis lain, genre lain, sastra vs bukan sastra. Tantangan buku har… https://t.co/2rDihJJi75","9","162","2023-01-17 10:18:33+00:00","2023-02-27T07:11:57.958617Z","2023-02-27T12:44:27.766324Z","111","1","0","0","0","0","null","19","1"
"2508","2333","1","Negative","Hd8wrE3RTU","sentiment","text","choices","manual","False","False","2023-02-27T12:44:29.257359Z","2023-02-27T12:44:29.257359Z","0.967","0","2508","19","null","null","5d4119fc-humandsuperboy.csv","111","1615292062651543552","dsuperboy","Jadi penulis di Indonesia emang harus pandai-pandai mengelola rasa kecewa, kalau enggak, ya kecewa mulu sama indust… https://t.co/znjjJkFzz0","19","213","2023-01-17 10:16:53+00:00","2023-02-27T07:11:57.958617Z","2023-02-27T12:44:29.365558Z","112","1","0","0","0","0","null","19","1"
"2509","2334","1","Negative","8VDc0ZQBdz","sentiment","text","choices","manual","False","False","2023-02-27T12:44:30.843735Z","2023-02-27T12:44:30.843735Z","0.919","0","2509","19","null","null","5d4119fc-humandsuperboy.csv","112","1615278436272209920","dsuperboy","Syarat pertama jadi penulis: kamu harus cinta banget sama pekerjaanmu. Kalau enggak, kamu akan capek banget. Energi… https://t.co/xyUu8xCFkQ","52","490","2023-01-17 09:22:44+00:00","2023-02-27T07:11:57.958617Z","2023-02-27T12:44:30.935621Z","113","1","0","0","0","0","null","19","1"
"2510","2335","1","Negative","3H26-AafnB","sentiment","text","choices","manual","False","False","2023-02-27T12:44:32.464512Z","2023-02-27T12:44:32.464512Z","0.845","0","2510","19","null","null","5d4119fc-humandsuperboy.csv","113","1615276204520800261","dsuperboy","Dunia kepenulisan itu emang keras. Kadang emang nggak masuk akal. Kalau emang nggak kuat sama kenyataan-kenyataan y… https://t.co/5sfb6fX7PR","21","344","2023-01-17 09:13:52+00:00","2023-02-27T07:11:57.958617Z","2023-02-27T12:44:32.596505Z","114","1","0","0","0","0","null","19","1"
"2511","2336","1","Positive","EHk8zLtiau","sentiment","text","choices","manual","False","False","2023-02-27T12:44:34.562561Z","2023-02-27T12:44:34.562561Z","1.37","0","2511","19","null","null","5d4119fc-humandsuperboy.csv","114","1615271652954365953","dsuperboy","Ada saatnya serius. Ada saatnya becanda. Ada saatnya menghindar. Ada saatnya trobos ajalah, bodoamat.","2370","7377","2023-01-17 08:55:47+00:00","2023-02-27T07:11:57.958617Z","2023-02-27T12:44:34.718080Z","115","1","0","0","0","0","null","19","1"
"2512","2337","1","Positive","xAj7Uo_-T6","sentiment","text","choices","manual","False","False","2023-02-27T12:44:37.081547Z","2023-02-27T12:44:37.081547Z","1.79","0","2512","19","null","null","5d4119fc-humandsuperboy.csv","115","1615267964470833153","dsuperboy","@tanyakanrl Sesekali coba tukar posisi aja. :)","77","1232","2023-01-17 08:41:07+00:00","2023-02-27T07:11:57.958617Z","2023-02-27T12:44:37.192079Z","116","1","0","0","0","0","null","19","1"
"2513","2338","1","Negative","F4zraePyeA","sentiment","text","choices","manual","False","False","2023-02-27T12:44:41.614076Z","2023-02-27T12:44:41.614076Z","3.962","0","2513","19","null","null","5d4119fc-humandsuperboy.csv","116","1615266863994507264","dsuperboy","Diingatin buat nabung, kamu malah lawan dengan kata sedekah. Seolah orang nabung nggak lagi bersedekah. Padahal, na… https://t.co/y5NShfUFIv","84","541","2023-01-17 08:36:45+00:00","2023-02-27T07:11:57.964194Z","2023-02-27T12:44:41.753666Z","117","1","0","0","0","0","null","19","1"
"2514","2339","1","Positive","xXFmjb9fdZ","sentiment","text","choices","manual","False","False","2023-02-27T12:44:43.314432Z","2023-02-27T12:44:43.314432Z","0.997","0","2514","19","null","null","5d4119fc-humandsuperboy.csv","117","1615246713736032256","dsuperboy","Sebetulnya aku tuh selalu bangun pagi, tapi pemanasan dulu sampai siang, sadarnya baru siang hari.","255","1409","2023-01-17 07:16:41+00:00","2023-02-27T07:11:57.964194Z","2023-02-27T12:44:43.488693Z","118","1","0","0","0","0","null","19","1"
"2515","2340","1","Positive","eBp7KV6FjG","sentiment","text","choices","manual","False","False","2023-02-27T12:44:45.223397Z","2023-02-27T12:44:45.223397Z","1.18","0","2515","19","null","null","5d4119fc-humandsuperboy.csv","118","1615246399129686016","dsuperboy","@rrrrrruto Ya juga ya","0","0","2023-01-17 07:15:26+00:00","2023-02-27T07:11:57.964194Z","2023-02-27T12:44:45.362541Z","119","1","0","0","0","0","null","19","1"
"2516","2341","1","Positive","hLNpvWcDah","sentiment","text","choices","manual","False","False","2023-02-27T12:44:46.986252Z","2023-02-27T12:44:46.986252Z","1.03","0","2516","19","null","null","5d4119fc-humandsuperboy.csv","119","1615231466052669440","dsuperboy","Halo, diriku. Kenapa bangun siang lagi sih?","104","1122","2023-01-17 06:16:05+00:00","2023-02-27T07:11:57.964194Z","2023-02-27T12:44:47.093350Z","120","1","0","0","0","0","null","19","1"
"2517","2342","1","Positive","9mA-aAmdZX","sentiment","text","choices","manual","False","False","2023-02-27T12:44:48.858308Z","2023-02-27T12:44:48.858308Z","1.226","0","2517","19","null","null","5d4119fc-humandsuperboy.csv","120","1615031741814804482","dsuperboy","Makin tua ambisi makin kurang tapi kebutuhan makin banyak. Alasan yang cukup buat kamu selagi muda kerja keras dan nabung.","296","1386","2023-01-16 17:02:27+00:00","2023-02-27T07:11:57.964194Z","2023-02-27T12:44:48.970400Z","121","1","0","0","0","0","null","19","1"
"2518","2343","1","Positive","JWnBG2harG","sentiment","text","choices","manual","False","False","2023-02-27T12:44:50.770537Z","2023-02-27T12:44:50.770537Z","1.311","0","2518","19","null","null","5d4119fc-humandsuperboy.csv","121","1615023796590882823","dsuperboy","Pulang-pulang capek.","1330","5366","2023-01-16 16:30:53+00:00","2023-02-27T07:11:57.964194Z","2023-02-27T12:44:50.877730Z","122","1","0","0","0","0","null","19","1"
"2519","2344","1","Positive","5nbZhTs6NT","sentiment","text","choices","manual","False","False","2023-02-27T12:44:54.879676Z","2023-02-27T12:44:54.879676Z","3.5","0","2519","19","null","null","5d4119fc-humandsuperboy.csv","122","1614969746944069633","dsuperboy","@Askrlfess Aku masih 19 tahun ternyata 🥲","54","627","2023-01-16 12:56:07+00:00","2023-02-27T07:11:57.964194Z","2023-02-27T12:44:55.025291Z","123","1","0","0","0","0","null","19","1"
"2520","2345","1","Positive","PsY3Za0wf8","sentiment","text","choices","manual","False","False","2023-02-27T12:44:56.559981Z","2023-02-27T12:44:56.559981Z","0.971","0","2520","19","null","null","5d4119fc-humandsuperboy.csv","123","1614962882650976256","dsuperboy","Pernah merasa sama dalam banyak hal sampai akhirnya sadar kita hanya merasa sama, tidak benar-benar sama.","432","2293","2023-01-16 12:28:50+00:00","2023-02-27T07:11:57.964194Z","2023-02-27T12:44:56.685565Z","124","1","0","0","0","0","null","19","1"
"2521","2346","1","Negative","jDHZ5IZuTl","sentiment","text","choices","manual","False","False","2023-02-27T12:44:58.619373Z","2023-02-27T12:44:58.619373Z","1.418","0","2521","19","null","null","5d4119fc-humandsuperboy.csv","124","1614885354519289858","dsuperboy","Kamu selalu merasa lebih besar dibanding yang lain. Kamu mengenal mereka dengan baik, sementara mereka tidak mengen… https://t.co/AOD0dakn8F","135","967","2023-01-16 07:20:46+00:00","2023-02-27T07:11:57.964194Z","2023-02-27T12:44:58.743983Z","125","1","0","0","0","0","null","19","1"
"2522","2347","1","Positive","fszX4vnoF8","sentiment","text","choices","manual","False","False","2023-02-27T12:45:12.872791Z","2023-02-27T12:45:12.872791Z","13.568","0","2522","19","null","null","5d4119fc-humandsuperboy.csv","125","1614721653585637376","dsuperboy","Kalau kamu diberi kesempatan hidup di semesta lain, kamu ingin hidup sebagai apa?","634","8945","2023-01-15 20:30:16+00:00","2023-02-27T07:11:57.964194Z","2023-02-27T12:45:13.025164Z","126","1","0","0","0","0","null","19","1"
"2523","2348","1","Positive","jRYi4zzN81","sentiment","text","choices","manual","False","False","2023-02-27T12:45:23.679734Z","2023-02-27T12:45:23.679734Z","10.023","0","2523","19","null","null","5d4119fc-humandsuperboy.csv","126","1614720447857446914","dsuperboy","Bukannya tidur malah mikirin kehidupan di semesta lain. Aneh banget jadi orang.","304","1665","2023-01-15 20:25:29+00:00","2023-02-27T07:11:57.964194Z","2023-02-27T12:45:23.783874Z","127","1","0","0","0","0","null","19","1"
"2524","2349","1","Negative","mNI-rWqGXd","sentiment","text","choices","manual","False","False","2023-02-27T12:45:25.538152Z","2023-02-27T12:45:25.538152Z","1.175","0","2524","19","null","null","5d4119fc-humandsuperboy.csv","127","1614719450238038016","dsuperboy","Katanya nasa nemu planet baru mirip bumi. Jadi semesta lain itu emang ada? Apakah di masa depan, manusia bukan hany… https://t.co/38VXUK30uC","133","1473","2023-01-15 20:21:31+00:00","2023-02-27T07:11:57.964194Z","2023-02-27T12:45:25.641805Z","128","1","0","0","0","0","null","19","1"
"2525","2350","1","Positive","6SgsCYGEZ3","sentiment","text","choices","manual","False","False","2023-02-27T12:45:27.231470Z","2023-02-27T12:45:27.231470Z","1.042","0","2525","19","null","null","5d4119fc-humandsuperboy.csv","128","1614716361586143232","dsuperboy","Istirahatlah, tidak perlu memaksakan diri mengikuti zaman. Jika dengan begitu yang tercipta hanya masalah baru untuk dirimu.","245","1232","2023-01-15 20:09:15+00:00","2023-02-27T07:11:57.964194Z","2023-02-27T12:45:27.341777Z","129","1","0","0","0","0","null","19","1"
"2526","2351","1","Positive","zYiZkGIHr0","sentiment","text","choices","manual","False","False","2023-02-27T12:45:28.813414Z","2023-02-27T12:45:28.813414Z","0.947","0","2526","19","null","null","5d4119fc-humandsuperboy.csv","129","1614711385015078912","dsuperboy","Hantu dalam pikiran selalu sibuk di larut malam. Merusak jam tidurmu.","338","1801","2023-01-15 19:49:28+00:00","2023-02-27T07:11:57.964194Z","2023-02-27T12:45:28.980305Z","130","1","0","0","0","0","null","19","1"
"2527","2352","1","Positive","S7aMb_NLTI","sentiment","text","choices","manual","False","False","2023-02-27T12:45:30.704315Z","2023-02-27T12:45:30.704315Z","1.16","0","2527","19","null","null","5d4119fc-humandsuperboy.csv","130","1614706988331724806","dsuperboy","Nggak ngantuk?","54","1112","2023-01-15 19:32:00+00:00","2023-02-27T07:11:57.964194Z","2023-02-27T12:45:30.807506Z","131","1","0","0","0","0","null","19","1"
"2528","2353","1","Neutral","etRYExpnjP","sentiment","text","choices","manual","False","False","2023-02-27T12:45:35.098134Z","2023-02-27T12:45:35.098134Z","3.742","0","2528","19","null","null","5d4119fc-humandsuperboy.csv","131","1614641959469207552","dsuperboy","@18discourse 🙏🏻","1","31","2023-01-15 15:13:36+00:00","2023-02-27T07:11:57.964194Z","2023-02-27T12:45:35.198985Z","132","1","0","0","0","0","null","19","1"
"2529","2354","1","Neutral","helaYPV4R7","sentiment","text","choices","manual","False","False","2023-02-27T12:45:38.737620Z","2023-02-27T12:45:38.737620Z","2.897","0","2529","19","null","null","5d4119fc-humandsuperboy.csv","132","1614624610003320832","dsuperboy","@Roza_lusi 🙏🏻","0","26","2023-01-15 14:04:39+00:00","2023-02-27T07:11:57.964194Z","2023-02-27T12:45:38.865605Z","133","1","0","0","0","0","null","19","1"
"2530","2355","1","Negative","Fs8YaBTvzh","sentiment","text","choices","manual","False","False","2023-02-27T12:45:40.860853Z","2023-02-27T12:45:40.860853Z","1.434","0","2530","19","null","null","5d4119fc-humandsuperboy.csv","133","1614564976852881410","dsuperboy","Hewan-hewan durhaka, dikutuk jadi batu sama ibunya. Mentang-mentang udah kaya dan dapat istri cantik di rantau, pak… https://t.co/5wIGbsgaTc","11","380","2023-01-15 10:07:42+00:00","2023-02-27T07:11:57.964194Z","2023-02-27T12:45:40.961190Z","134","1","0","0","0","0","null","19","1"
"2531","2356","1","Positive","3-DRklaBPq","sentiment","text","choices","manual","False","False","2023-02-27T12:45:42.554111Z","2023-02-27T12:45:42.554111Z","1.097","0","2531","19","null","null","5d4119fc-humandsuperboy.csv","134","1614563216616755200","dsuperboy","Sampai saat temanmu tidak percaya kalau kamu enggak punya duit, padahal emang nggak lagi punya duit.","623","3068","2023-01-15 10:00:42+00:00","2023-02-27T07:11:57.964194Z","2023-02-27T12:45:42.659709Z","135","1","0","0","0","0","null","19","1"
"2532","2357","1","Positive","IAixxgShtu","sentiment","text","choices","manual","False","False","2023-02-27T12:45:46.327737Z","2023-02-27T12:45:46.327737Z","3.2","0","2532","19","null","null","5d4119fc-humandsuperboy.csv","135","1614526687143931906","dsuperboy","@Uyas_Alqorni Mau curi start","0","1","2023-01-15 07:35:33+00:00","2023-02-27T07:11:57.964194Z","2023-02-27T12:45:46.435698Z","136","1","0","0","0","0","null","19","1"
"2533","2358","1","Positive","IEFMxzWQ1E","sentiment","text","choices","manual","False","False","2023-02-27T12:45:47.824149Z","2023-02-27T12:45:47.824149Z","0.942","0","2533","19","null","null","5d4119fc-humandsuperboy.csv","136","1614521444448468992","dsuperboy","Bentar, mau beli kursi baru.","4","348","2023-01-15 07:14:43+00:00","2023-02-27T07:11:57.964194Z","2023-02-27T12:45:47.969968Z","137","1","0","0","0","0","null","19","1"
"2534","2359","1","Negative","Ui6a_h0hgx","sentiment","text","choices","manual","False","False","2023-02-27T12:45:49.862882Z","2023-02-27T12:45:49.862882Z","1.333","0","2534","19","null","null","5d4119fc-humandsuperboy.csv","137","1614520266293641216","dsuperboy","Sekarang persaingan anak sekolah sepertinya bukan soal juara kelas lagi, tapi juga seberapa mahal dan enak bekal da… https://t.co/E0Il0bTJ5X","83","967","2023-01-15 07:10:02+00:00","2023-02-27T07:11:57.964194Z","2023-02-27T12:45:49.987240Z","138","1","0","0","0","0","null","19","1"
"2535","2360","1","Positive","0-7HL2XQmt","sentiment","text","choices","manual","False","False","2023-02-27T12:45:52.917855Z","2023-02-27T12:45:52.917855Z","2.453","0","2535","19","null","null","5d4119fc-humandsuperboy.csv","138","1614513595899076608","dsuperboy","Enggak semua orang harus paham apa yang kamu bikin. Enggak semua orang harus mampu memahami apa yang ada dalam kepalamu.","1053","3366","2023-01-15 06:43:32+00:00","2023-02-27T07:11:57.964194Z","2023-02-27T12:45:53.016009Z","139","1","0","0","0","0","null","19","1"
"2536","2361","1","Negative","njGaZJrOeR","sentiment","text","choices","manual","False","False","2023-02-27T12:45:54.606827Z","2023-02-27T12:45:54.606827Z","1.163","0","2536","19","null","null","5d4119fc-humandsuperboy.csv","139","1614345982539620353","dsuperboy","Segala sesuatu ada durasinya. Seumur daun sebelum gugur. Serupa kursi di meja kerja yang akhirnya patah. Seperti ki… https://t.co/QS3fTw0E1z","433","1663","2023-01-14 19:37:29+00:00","2023-02-27T07:11:57.964194Z","2023-02-27T12:45:54.724655Z","140","1","0","0","0","0","null","19","1"
"2537","2362","1","Positive","CJOo5m7UUi","sentiment","text","choices","manual","False","False","2023-02-27T12:45:57.068454Z","2023-02-27T12:45:57.068454Z","1.767","0","2537","19","null","null","5d4119fc-humandsuperboy.csv","140","1614335694025142272","dsuperboy","Sudah lima tahun, mungkin udah saatnya ganti kursi.","4","159","2023-01-14 18:56:37+00:00","2023-02-27T07:11:57.964194Z","2023-02-27T12:45:57.198795Z","141","1","0","0","0","0","null","19","1"
"2538","2363","1","Negative","cZKU33rkMB","sentiment","text","choices","manual","False","False","2023-02-27T12:45:58.933958Z","2023-02-27T12:45:58.933958Z","1.203","0","2538","19","null","null","5d4119fc-humandsuperboy.csv","141","1614334920872329216","dsuperboy","💔 https://t.co/Ar7nK6Jboa","1","229","2023-01-14 18:53:32+00:00","2023-02-27T07:11:57.964194Z","2023-02-27T12:45:59.050768Z","142","1","0","0","0","0","null","19","1"
"2539","2364","1","Positive","PsX4SR_nGm","sentiment","text","choices","manual","False","False","2023-02-27T12:46:02.100518Z","2023-02-27T12:46:02.100518Z","2.59","0","2539","19","null","null","5d4119fc-humandsuperboy.csv","142","1614330034197778432","dsuperboy","Mau bikin apalagi ya buat isi hidup. Biar tetap seru gitu.","669","2952","2023-01-14 18:34:07+00:00","2023-02-27T07:11:57.964194Z","2023-02-27T12:46:02.200041Z","143","1","0","0","0","0","null","19","1"
"2540","2365","1","Neutral","zrl__oe1Vz","sentiment","text","choices","manual","False","False","2023-02-27T12:46:04.112189Z","2023-02-27T12:46:04.112189Z","1.475","0","2540","19","null","null","5d4119fc-humandsuperboy.csv","143","1614307799789600768","dsuperboy","@Anom273 🙏🏻🙏🏻","0","24","2023-01-14 17:05:46+00:00","2023-02-27T07:11:57.964194Z","2023-02-27T12:46:04.311091Z","144","1","0","0","0","0","null","19","1"
"2541","2366","1","Positive","OZo36KN_KK","sentiment","text","choices","manual","False","False","2023-02-27T12:46:06.201274Z","2023-02-27T12:46:06.201274Z","1.387","0","2541","19","null","null","5d4119fc-humandsuperboy.csv","144","1614264011792715776","dsuperboy","Terlalu sibuk mengurusi orang lain sampai diri sendiri udah jadi hutan.","286","1590","2023-01-14 14:11:46+00:00","2023-02-27T07:11:57.964194Z","2023-02-27T12:46:06.337882Z","145","1","0","0","0","0","null","19","1"
"2542","2367","1","Positive","tHoWVY29Uh","sentiment","text","choices","manual","False","False","2023-02-27T12:46:07.575317Z","2023-02-27T12:46:07.577851Z","0.819","0","2542","19","null","null","5d4119fc-humandsuperboy.csv","145","1614262569166077952","dsuperboy","Sudahkah kau mengirim chat ke whatsappmu sendiri hari ini?","386","5635","2023-01-14 14:06:02+00:00","2023-02-27T07:11:57.964194Z","2023-02-27T12:46:07.717231Z","146","1","0","0","0","0","null","19","1"
"2543","2368","1","Positive","gJWWbOyHuX","sentiment","text","choices","manual","False","False","2023-02-27T12:46:09.343852Z","2023-02-27T12:46:09.343852Z","1.05","0","2543","19","null","null","5d4119fc-humandsuperboy.csv","146","1614232174324219904","dsuperboy","Banyak yang ingin tahu masalah pribadi orang lain dan televisi memfasilitasi itu untuk meraup pundi-pundi.","76","739","2023-01-14 12:05:15+00:00","2023-02-27T07:11:57.964194Z","2023-02-27T12:46:09.825719Z","147","1","0","0","0","0","null","19","1"
"2544","2369","1","Negative","d4wQJx2kTv","sentiment","text","choices","manual","False","False","2023-02-27T12:46:11.884608Z","2023-02-27T12:46:11.884608Z","1.155","0","2544","19","null","null","5d4119fc-humandsuperboy.csv","147","1614212463163224066","dsuperboy","Mulai serius, mainlah latto-latto di tempat yang tepat. Nggak ke kopisop, nggak di rumah sakit, nggak di tempat umu… https://t.co/DFZfdHh7u0","157","1410","2023-01-14 10:46:56+00:00","2023-02-27T07:11:57.964194Z","2023-02-27T12:46:12.175429Z","148","1","0","0","0","0","null","19","1"
"2545","2370","1","Positive","aMEBrsOrCo","sentiment","text","choices","manual","False","False","2023-02-27T12:46:14.826518Z","2023-02-27T12:46:14.826518Z","1.958","0","2545","19","null","null","5d4119fc-humandsuperboy.csv","148","1614195291053514753","dsuperboy","Cuma malam minggu.","242","1384","2023-01-14 09:38:42+00:00","2023-02-27T07:11:57.964194Z","2023-02-27T12:46:15.049566Z","149","1","0","0","0","0","null","19","1"
"2546","2371","1","Positive","iAJaHonxV3","sentiment","text","choices","manual","False","False","2023-02-27T12:46:24.424439Z","2023-02-27T12:46:24.424439Z","8.127","0","2546","19","null","null","5d4119fc-humandsuperboy.csv","149","1614164960086749185","dsuperboy","Gak! Jangan! Heh!","3","155","2023-01-14 07:38:10+00:00","2023-02-27T07:11:57.964194Z","2023-02-27T12:46:24.528915Z","150","1","0","0","0","0","null","19","1"
"2547","2372","1","Positive","RZWKVDCkc9","sentiment","text","choices","manual","False","False","2023-02-27T12:46:26.194273Z","2023-02-27T12:46:26.194273Z","1.142","0","2547","19","null","null","5d4119fc-humandsuperboy.csv","150","1614164665927622657","dsuperboy","Kenapa makin banyak orang-orang berendam depan kamera ya? Gaberes ini. Apa aku ikutan aja kali ya.","17","587","2023-01-14 07:37:00+00:00","2023-02-27T07:11:57.964194Z","2023-02-27T12:46:26.332892Z","151","1","0","0","0","0","null","19","1"
"2548","2373","1","Negative","Fy2YMUqDnq","sentiment","text","choices","manual","False","False","2023-02-27T12:46:28.273745Z","2023-02-27T12:46:28.273745Z","1.392","0","2548","19","null","null","5d4119fc-humandsuperboy.csv","151","1614141675215126528","dsuperboy","https://t.co/lHJRopl9uH","317","3622","2023-01-14 06:05:39+00:00","2023-02-27T07:11:57.964194Z","2023-02-27T12:46:28.372353Z","152","1","0","0","0","0","null","19","1"
"2549","2374","1","Positive","008YrCvETB","sentiment","text","choices","manual","False","False","2023-02-27T12:46:30.171862Z","2023-02-27T12:46:30.171862Z","1.325","0","2549","19","null","null","5d4119fc-humandsuperboy.csv","152","1614139097035202565","dsuperboy","Pernah bohong soal apa sama ibu?","456","8775","2023-01-14 05:55:24+00:00","2023-02-27T07:11:57.964194Z","2023-02-27T12:46:30.272290Z","153","1","0","0","0","0","null","19","1"
"2550","2375","1","Positive","gzzSiyjIqF","sentiment","text","choices","manual","False","False","2023-02-27T12:46:32.104028Z","2023-02-27T12:46:32.104028Z","1.231","0","2550","19","null","null","5d4119fc-humandsuperboy.csv","153","1614137854933995521","dsuperboy","Yang ditakutkan bukan hanya perpisahan, tapi dendam yang kau simpan setelahnya.","561","2371","2023-01-14 05:50:28+00:00","2023-02-27T07:11:57.964194Z","2023-02-27T12:46:32.219310Z","154","1","0","0","0","0","null","19","1"
"2551","2376","1","Negative","4jiRWsFwjj","sentiment","text","choices","manual","False","False","2023-02-27T12:46:33.811280Z","2023-02-27T12:46:33.811280Z","1.062","0","2551","19","null","null","5d4119fc-humandsuperboy.csv","154","1613862484229902336","dsuperboy","Tidak ada orang yang selalu satu frekuensi sepanjang waktu. Selalu ada masa-masa berlawanan arah, bertengkar, tapi… https://t.co/HGaKsU2N8v","3086","7422","2023-01-13 11:36:15+00:00","2023-02-27T07:11:57.964194Z","2023-02-27T12:46:33.958925Z","155","1","0","0","0","0","null","19","1"
"2552","2377","1","Negative","yDU5e3S_WI","sentiment","text","choices","manual","False","False","2023-02-27T12:46:35.632952Z","2023-02-27T12:46:35.632952Z","0.994","0","2552","19","null","null","5d4119fc-humandsuperboy.csv","155","1613860818088783872","dsuperboy","Sudah lama tidak menuliskan senja untukmu. Ternyata rasanya masih sama. Masih jadi rindu panjang untuk pertemuan ya… https://t.co/9uB4zG4UFV","370","1707","2023-01-13 11:29:37+00:00","2023-02-27T07:11:57.964194Z","2023-02-27T12:46:35.745051Z","156","1","0","0","0","0","null","19","1"
"2553","2378","1","Neutral","MaA8QsQAQL","sentiment","text","choices","manual","False","False","2023-02-27T12:46:38.148704Z","2023-02-27T12:46:38.148704Z","1.86","0","2553","19","null","null","5d4119fc-humandsuperboy.csv","156","1613849903020769281","dsuperboy","@IsrofatulJ 🙏🏻","0","28","2023-01-13 10:46:15+00:00","2023-02-27T07:11:57.964194Z","2023-02-27T12:46:38.265746Z","157","1","0","0","0","0","null","19","1"
"2554","2379","1","Negative","kuHzSgtWRA","sentiment","text","choices","manual","False","False","2023-02-27T12:46:39.901012Z","2023-02-27T12:46:39.901012Z","1.211","0","2554","19","null","null","5d4119fc-humandsuperboy.csv","157","1613840016257712129","dsuperboy","Tiba-tiba beberapa orang terkenal karena tingkah konyolnya. Diberi panggung di mana-mana. Barangkali begitulah cara… https://t.co/CBke61vgKo","127","1015","2023-01-13 10:06:58+00:00","2023-02-27T07:11:57.974338Z","2023-02-27T12:46:40.016227Z","158","1","0","0","0","0","null","19","1"
"2555","2380","1","Positive","kXV5MWs5al","sentiment","text","choices","manual","False","False","2023-02-27T12:46:42.872293Z","2023-02-27T12:46:42.872293Z","1.963","0","2555","19","null","null","5d4119fc-humandsuperboy.csv","158","1613790868242325504","dsuperboy","@worksfess Halo, nder. Kamu aja yang nulis begitu, aku yang bayar. Gimana, nder?","49","819","2023-01-13 06:51:40+00:00","2023-02-27T07:11:57.974338Z","2023-02-27T12:46:42.959490Z","159","1","0","0","0","0","null","19","1"
"2556","2381","1","Negative","hhS2mSGJ-C","sentiment","text","choices","manual","False","False","2023-02-27T12:46:44.895272Z","2023-02-27T12:46:44.895272Z","1.284","0","2556","19","null","null","5d4119fc-humandsuperboy.csv","159","1613762129575964677","dsuperboy","@tanyakanrl Karena tidak semua orang siap dengan ketidakpastian hidup. Sementara menjadi Asn memberikan itu —meski… https://t.co/vLf99InvLl","299","4508","2023-01-13 04:57:28+00:00","2023-02-27T07:11:57.974338Z","2023-02-27T12:46:45.036075Z","160","1","0","0","0","0","null","19","1"
"2557","2382","1","Positive","7LS0asDpUv","sentiment","text","choices","manual","False","False","2023-02-27T12:46:46.936715Z","2023-02-27T12:46:46.936715Z","1.307","0","2557","19","null","null","5d4119fc-humandsuperboy.csv","160","1613752224970330113","dsuperboy","Sudah malas buang-buang waktu untuk pertemuan-pertemuan basa-basi saja.","1562","4991","2023-01-13 04:18:07+00:00","2023-02-27T07:11:57.974338Z","2023-02-27T12:46:47.080732Z","161","1","0","0","0","0","null","19","1"
"2558","2383","1","Positive","i0LAJ-gMRV","sentiment","text","choices","manual","False","False","2023-02-27T12:47:14.899604Z","2023-02-27T12:47:14.899604Z","27.229","0","2558","19","null","null","5d4119fc-humandsuperboy.csv","161","1613626895375163393","dsuperboy","Ya udah, tidur dulu. Besok dipikirin lagi.","925","3652","2023-01-12 20:00:06+00:00","2023-02-27T07:11:57.974338Z","2023-02-27T12:47:15.049314Z","162","1","0","0","0","0","null","19","1"
"2559","2384","1","Negative","w5dGn0x6xV","sentiment","text","choices","manual","False","False","2023-02-27T12:47:16.934035Z","2023-02-27T12:47:16.934035Z","1.307","0","2559","19","null","null","5d4119fc-humandsuperboy.csv","162","1613604623365046274","dsuperboy","Jangan buang-buang waktu lebih lama di kampus. Dunia luar terlalu seru untuk dilewatkan. 👌 https://t.co/2h63PAzIHK","58","543","2023-01-12 18:31:36+00:00","2023-02-27T07:11:57.974338Z","2023-02-27T12:47:17.036817Z","163","1","0","0","0","0","null","19","1"
